CustomerID,TotalTransactions,TotalQuantity,TotalRevenue,UniqueProducts,ActiveDays,FirstPurchase,LastPurchase,CustomerLifetimeDays,Cluster,Segment
13811,4,67,591.75,7,3,2011-04-14 18:40:00,2011-06-09 09:54:00,55,0,Segment 0
13812,3,333,539.0,33,3,2011-08-26 12:54:00,2011-10-28 14:27:00,63,2,Segment 2
13813,5,550,1353.41,54,5,2011-07-28 10:33:00,2011-10-31 10:38:00,95,2,Segment 2
13814,3,862,1562.12,37,3,2011-07-25 13:54:00,2011-10-14 16:57:00,81,2,Segment 2
13815,5,2557,4014.91,132,5,2011-01-25 12:16:00,2011-11-17 14:19:00,296,2,Segment 2
13816,4,260,555.04,27,4,2011-10-06 14:37:00,2011-11-16 08:38:00,40,0,Segment 0
13817,2,211,382.98,20,2,2010-12-23 11:46:00,2011-11-10 17:49:00,322,0,Segment 0
13819,3,1109,1140.35,26,3,2011-01-24 10:38:00,2011-02-11 10:38:00,18,0,Segment 0
13821,2,153,385.64,51,2,2011-03-23 11:30:00,2011-07-18 09:49:00,116,2,Segment 2
13822,2,611,632.0,90,2,2011-10-30 15:55:00,2011-12-04 12:13:00,34,2,Segment 2
13823,2,439,957.66,39,2,2011-09-09 10:42:00,2011-11-21 10:22:00,72,2,Segment 2
13824,5,768,1698.94,34,5,2011-02-02 13:07:00,2011-11-07 12:41:00,277,2,Segment 2
13826,2,80,174.65,11,2,2011-06-16 13:48:00,2011-07-04 16:27:00,18,0,Segment 0
13827,3,138,409.8,83,3,2011-07-19 15:38:00,2011-10-13 12:38:00,85,2,Segment 2
13828,1,311,209.49,15,1,2011-11-17 16:02:00,2011-11-17 16:02:00,0,0,Segment 0
13829,1,-12,-102.0,1,1,2010-12-15 16:36:00,2010-12-15 16:36:00,0,0,Segment 0
13831,6,743,2198.45,58,6,2010-12-05 12:13:00,2011-11-23 15:41:00,353,2,Segment 2
13832,2,25,40.95,3,2,2011-11-20 15:36:00,2011-11-22 12:31:00,1,0,Segment 0
13833,1,117,383.85,28,1,2011-07-03 13:27:00,2011-07-03 13:27:00,0,0,Segment 0
13835,4,442,834.57,48,4,2011-05-08 15:22:00,2011-11-14 15:37:00,190,2,Segment 2
13837,2,182,266.59000000000003,17,2,2011-01-26 12:15:00,2011-05-12 12:10:00,105,0,Segment 0
13838,4,254,674.82,144,3,2010-12-05 10:45:00,2011-12-04 11:00:00,364,2,Segment 2
13841,1,100,85.0,1,1,2011-04-01 12:10:00,2011-04-01 12:10:00,0,0,Segment 0
13842,9,1768,3385.62,155,9,2010-12-08 10:39:00,2011-10-12 10:51:00,308,2,Segment 2
13844,1,196,361.62,20,1,2011-11-28 13:21:00,2011-11-28 13:21:00,0,0,Segment 0
13845,1,182,312.98,9,1,2011-10-06 08:25:00,2011-10-06 08:25:00,0,0,Segment 0
13846,4,383,847.61,56,4,2010-12-14 16:07:00,2011-11-15 12:07:00,335,2,Segment 2
13848,3,3700,1255.0,3,3,2010-12-08 15:10:00,2011-09-08 12:58:00,273,0,Segment 0
13849,2,1016,1537.95,97,2,2011-06-22 10:11:00,2011-10-19 10:59:00,119,2,Segment 2
13850,2,941,1586.81,93,2,2011-08-02 14:04:00,2011-09-12 18:00:00,41,2,Segment 2
13851,3,1705,2651.46,77,3,2011-02-24 17:18:00,2011-09-05 12:36:00,192,2,Segment 2
13853,2,304,1056.94,23,2,2011-10-13 14:18:00,2011-12-01 08:12:00,48,0,Segment 0
13854,29,2278,8025.019999999999,39,29,2010-12-09 10:48:00,2011-12-01 09:06:00,356,2,Segment 2
13856,5,484,363.4,10,4,2011-05-20 13:13:00,2011-06-24 10:03:00,34,0,Segment 0
13858,1,75,216.17,11,1,2011-10-13 16:17:00,2011-10-13 16:17:00,0,0,Segment 0
13859,1,129,201.16,27,1,2011-01-17 16:14:00,2011-01-17 16:14:00,0,0,Segment 0
13860,6,589,1240.0,58,5,2011-09-14 09:27:00,2011-12-08 12:57:00,85,2,Segment 2
13862,10,1682,2187.31,97,10,2011-01-11 15:13:00,2011-11-21 16:24:00,314,2,Segment 2
13863,2,219,299.56,20,2,2011-04-06 10:20:00,2011-04-08 17:03:00,2,0,Segment 0
13865,4,204,501.56,26,4,2011-02-23 12:04:00,2011-10-12 13:31:00,231,0,Segment 0
13866,1,57,145.67000000000002,7,1,2011-09-26 14:54:00,2011-09-26 14:54:00,0,0,Segment 0
13867,3,501,1005.09,51,3,2011-05-05 17:28:00,2011-11-08 15:48:00,186,2,Segment 2
13868,2,1964,3192.54,32,2,2011-11-01 12:45:00,2011-12-02 16:32:00,31,2,Segment 2
13869,4,1709,3083.65,234,4,2010-12-17 15:14:00,2011-08-08 13:53:00,233,2,Segment 2
13870,10,1320,2751.25,91,8,2011-02-25 09:09:00,2011-12-07 13:23:00,285,2,Segment 2
13871,14,2801,6389.8,155,13,2011-02-04 09:30:00,2011-11-17 10:49:00,286,2,Segment 2
13873,4,138,381.7,21,4,2011-02-03 09:37:00,2011-08-12 10:08:00,190,0,Segment 0
13874,1,180,540.45,18,1,2010-12-16 18:20:00,2010-12-16 18:20:00,0,0,Segment 0
13875,5,1316,1786.79,79,5,2011-02-11 15:39:00,2011-10-17 09:36:00,247,2,Segment 2
13876,1,36,122.7,7,1,2011-10-07 10:22:00,2011-10-07 10:22:00,0,0,Segment 0
13877,1,108,117.24,3,1,2011-09-14 15:49:00,2011-09-14 15:49:00,0,0,Segment 0
13878,1,463,1271.57,35,1,2011-10-16 12:19:00,2011-10-16 12:19:00,0,2,Segment 2
13880,13,1842,3219.77,125,10,2010-12-07 14:00:00,2011-11-18 13:44:00,345,2,Segment 2
13881,22,10062,16989.52,72,18,2011-02-01 10:14:00,2011-12-06 12:50:00,308,2,Segment 2
13882,6,950,1131.28,54,6,2011-10-06 15:28:00,2011-12-07 11:16:00,61,2,Segment 2
13883,9,1368,2538.75,110,7,2011-01-17 16:45:00,2011-12-08 19:20:00,325,2,Segment 2
13884,6,297,781.3000000000001,45,4,2011-03-01 13:40:00,2011-12-02 16:30:00,276,2,Segment 2
13885,2,182,506.8,28,2,2011-05-23 08:52:00,2011-06-03 15:07:00,11,0,Segment 0
13886,1,126,243.56,16,1,2011-09-29 13:17:00,2011-09-29 13:17:00,0,0,Segment 0
13887,1,147,349.55,19,1,2011-05-19 17:22:00,2011-05-19 17:22:00,0,0,Segment 0
13888,2,254,595.67,38,2,2011-05-05 14:41:00,2011-08-12 10:13:00,98,2,Segment 2
13889,1,146,416.9,15,1,2011-09-08 09:13:00,2011-09-08 09:13:00,0,0,Segment 0
13890,14,826,1860.86,74,13,2010-12-16 09:31:00,2011-12-08 15:36:00,357,2,Segment 2
13892,4,983,632.97,26,4,2011-04-07 12:04:00,2011-11-13 11:50:00,219,0,Segment 0
13893,1,190,821.1,21,1,2011-02-15 11:30:00,2011-02-15 11:30:00,0,0,Segment 0
13894,5,339,535.97,25,4,2011-02-02 12:54:00,2011-11-17 13:35:00,288,0,Segment 0
13895,5,1364,2588.12,97,5,2011-06-28 10:17:00,2011-11-18 17:15:00,143,2,Segment 2
13897,1,200,311.16,17,1,2011-10-20 14:30:00,2011-10-20 14:30:00,0,0,Segment 0
13898,1,133,155.93,12,1,2011-01-18 10:28:00,2011-01-18 10:28:00,0,0,Segment 0
13899,2,156,388.52,19,2,2011-03-10 09:30:00,2011-11-23 13:40:00,258,0,Segment 0
13900,3,430,740.95,42,3,2011-03-22 10:13:00,2011-06-09 19:26:00,79,2,Segment 2
13901,5,1739,2867.2,144,5,2011-01-25 09:01:00,2011-09-28 14:48:00,246,2,Segment 2
13904,2,332,332.64,24,2,2011-02-18 11:18:00,2011-11-02 13:41:00,257,0,Segment 0
13908,5,1470,2347.05,104,5,2011-03-08 12:04:00,2011-09-21 11:49:00,196,2,Segment 2
13911,9,2731,2580.91,120,9,2011-02-04 14:46:00,2011-10-13 15:43:00,251,2,Segment 2
13914,3,379,613.95,28,3,2011-11-03 16:28:00,2011-12-06 10:54:00,32,0,Segment 0
13917,2,228,272.04,16,2,2011-06-01 12:46:00,2011-10-21 09:56:00,141,0,Segment 0
13918,2,1140,1212.84,30,2,2011-03-31 18:05:00,2011-10-21 12:25:00,203,0,Segment 0
13919,3,437,350.16,24,3,2011-08-10 10:15:00,2011-10-17 15:24:00,68,0,Segment 0
13922,1,93,172.25,7,1,2010-12-23 10:38:00,2010-12-23 10:38:00,0,0,Segment 0
13923,1,185,351.13,20,1,2011-10-17 12:33:00,2011-10-17 12:33:00,0,0,Segment 0
13924,11,1532,1682.08,91,9,2011-09-28 15:07:00,2011-12-08 09:39:00,70,2,Segment 2
13925,6,327,616.65,28,5,2011-07-28 12:09:00,2011-11-03 13:00:00,98,0,Segment 0
13926,1,104,223.85,11,1,2011-11-16 13:16:00,2011-11-16 13:16:00,0,0,Segment 0
13927,1,214,348.99,21,1,2011-09-26 12:00:00,2011-09-26 12:00:00,0,0,Segment 0
13928,4,129,464.57,23,4,2011-07-29 15:59:00,2011-11-29 10:33:00,122,0,Segment 0
13929,3,139,802.85,8,3,2011-01-17 15:11:00,2011-06-23 15:26:00,157,0,Segment 0
13930,2,274,337.34,15,2,2011-07-26 11:00:00,2011-10-13 09:45:00,78,0,Segment 0
13931,3,721,1230.93,56,3,2011-03-04 08:43:00,2011-09-15 10:03:00,195,2,Segment 2
13932,1,72,307.4,16,1,2011-02-18 12:02:00,2011-02-18 12:02:00,0,0,Segment 0
13933,2,205,608.7900000000001,23,2,2011-07-14 13:35:00,2011-08-22 14:03:00,39,0,Segment 0
13934,1,390,922.1,31,1,2011-03-21 08:39:00,2011-03-21 08:39:00,0,0,Segment 0
13936,2,324,361.28,26,2,2011-06-13 08:47:00,2011-06-21 17:44:00,8,0,Segment 0
13937,1,123,158.85,9,1,2011-06-23 16:35:00,2011-06-23 16:35:00,0,0,Segment 0
13938,1,70,71.66,7,1,2011-11-04 14:37:00,2011-11-04 14:37:00,0,0,Segment 0
13939,4,843,556.75,43,4,2011-02-01 11:30:00,2011-11-16 13:33:00,288,2,Segment 2
13940,4,516,839.14,39,4,2011-07-18 16:05:00,2011-11-22 15:15:00,126,2,Segment 2
13941,7,2307,4912.41,24,7,2010-12-02 10:17:00,2011-11-18 09:43:00,350,0,Segment 0
13946,3,443,561.5699999999999,11,3,2011-03-17 10:02:00,2011-09-21 13:33:00,188,0,Segment 0
13947,1,44,90.6,5,1,2011-10-05 14:42:00,2011-10-05 14:42:00,0,0,Segment 0
13948,1,40,102.0,3,1,2010-12-14 10:18:00,2010-12-14 10:18:00,0,0,Segment 0
13949,6,2474,2427.32,124,6,2011-09-06 11:55:00,2011-12-07 09:35:00,91,2,Segment 2
13950,5,321,728.56,33,4,2011-04-07 11:29:00,2011-11-28 14:44:00,235,2,Segment 2
13951,3,459,674.45,38,3,2011-02-18 15:21:00,2011-06-16 16:43:00,118,2,Segment 2
13952,3,1425,3246.091,120,3,2011-04-15 09:27:00,2011-05-12 19:27:00,27,2,Segment 2
13953,7,2724,3515.68,8,7,2010-12-22 10:29:00,2011-12-02 16:04:00,345,0,Segment 0
13954,3,141,378.59,24,3,2011-09-30 10:52:00,2011-12-08 12:50:00,69,0,Segment 0
13955,2,154,322.96,33,2,2011-02-07 12:24:00,2011-07-08 17:19:00,151,2,Segment 2
13956,5,486,1019.27,123,5,2011-03-13 12:51:00,2011-12-04 13:20:00,266,2,Segment 2
13958,1,-23,-102.45,5,1,2010-12-02 17:03:00,2010-12-02 17:03:00,0,0,Segment 0
13959,3,355,594.04,79,3,2010-12-12 13:56:00,2011-09-21 15:06:00,283,2,Segment 2
13960,2,142,230.22,11,2,2011-09-29 12:39:00,2011-11-18 15:27:00,50,0,Segment 0
13962,2,87,169.55,11,2,2011-04-08 11:21:00,2011-11-18 08:47:00,223,0,Segment 0
13963,4,460,664.54,35,4,2010-12-07 09:21:00,2011-02-04 14:43:00,59,2,Segment 2
13967,1,42,80.7,2,1,2011-07-17 12:02:00,2011-07-17 12:02:00,0,0,Segment 0
13969,20,4469,8956.92,334,17,2010-12-09 19:32:00,2011-12-02 15:11:00,357,2,Segment 2
13971,11,1818,2702.2200000000003,118,11,2011-02-27 12:27:00,2011-12-01 08:27:00,276,2,Segment 2
13972,2,187,190.25,15,2,2011-05-22 11:34:00,2011-09-30 11:54:00,131,0,Segment 0
13973,1,109,264.7,11,1,2011-02-25 15:21:00,2011-02-25 15:21:00,0,0,Segment 0
13974,1,249,413.59,28,1,2011-10-21 14:41:00,2011-10-21 14:41:00,0,0,Segment 0
13975,7,1690,2438.19,240,6,2011-03-08 12:19:00,2011-11-08 13:19:00,245,2,Segment 2
13976,1,154,357.98,10,1,2011-05-17 09:13:00,2011-05-17 09:13:00,0,0,Segment 0
13978,2,315,196.79,14,2,2011-10-25 15:04:00,2011-11-25 11:36:00,30,0,Segment 0
13979,1,639,869.87,54,1,2011-09-27 13:32:00,2011-09-27 13:32:00,0,2,Segment 2
13980,1,172,200.14,11,1,2011-10-10 13:34:00,2011-10-10 13:34:00,0,0,Segment 0
13982,5,1132,1861.11,72,4,2010-12-09 13:57:00,2011-10-31 16:24:00,326,2,Segment 2
13983,13,1170,2590.46,91,11,2010-12-08 10:38:00,2011-11-10 11:06:00,337,2,Segment 2
13984,6,271,488.03,14,6,2010-12-08 15:58:00,2011-11-13 12:38:00,339,0,Segment 0
13985,16,3439,7024.53,108,16,2011-03-20 13:48:00,2011-12-05 17:06:00,260,2,Segment 2
13986,1,430,320.46,12,1,2011-11-22 15:00:00,2011-11-22 15:00:00,0,0,Segment 0
13988,9,3025,4098.8,188,9,2011-03-30 11:48:00,2011-11-20 10:15:00,234,2,Segment 2
13989,2,1313,1266.08,33,2,2011-04-14 15:39:00,2011-10-05 09:47:00,173,2,Segment 2
13990,1,190,311.3,16,1,2011-05-10 15:19:00,2011-05-10 15:19:00,0,0,Segment 0
13991,7,993,847.54,58,6,2011-07-19 12:58:00,2011-11-27 16:18:00,131,2,Segment 2
13992,1,64,76.8,5,1,2011-11-09 15:23:00,2011-11-09 15:23:00,0,0,Segment 0
13993,12,892,3409.66,66,12,2011-01-13 10:43:00,2011-11-07 13:00:00,298,2,Segment 2
13994,6,932,2274.14,122,6,2011-07-14 18:28:00,2011-12-06 11:05:00,144,2,Segment 2
13995,6,867,1383.49,55,6,2011-04-08 08:20:00,2011-11-24 14:22:00,230,2,Segment 2
13999,15,2231,3865.26,102,15,2010-12-13 11:23:00,2011-11-29 13:40:00,351,2,Segment 2
14000,2,707,633.71,15,2,2011-05-12 16:50:00,2011-05-17 13:44:00,4,0,Segment 0
14001,4,959,2030.33,35,4,2010-12-01 12:58:00,2011-10-25 10:31:00,327,2,Segment 2
14002,2,877,529.73,47,2,2011-07-06 14:59:00,2011-07-28 15:55:00,22,2,Segment 2
14004,7,2668,4582.64,102,7,2011-02-24 09:28:00,2011-10-27 14:40:00,245,2,Segment 2
14005,5,2478,2874.72,53,5,2011-05-08 10:33:00,2011-11-30 12:41:00,206,2,Segment 2
14006,3,641,962.19,22,3,2011-01-31 15:11:00,2011-08-16 09:39:00,196,0,Segment 0
14009,3,361,685.9300000000001,42,3,2011-05-18 13:00:00,2011-05-25 15:47:00,7,2,Segment 2
14012,1,160,328.8,11,1,2011-03-07 12:26:00,2011-03-07 12:26:00,0,0,Segment 0
14013,3,462,473.02,30,3,2011-03-09 08:59:00,2011-08-21 15:01:00,165,0,Segment 0
14014,1,1076,505.18,39,1,2011-09-23 13:18:00,2011-09-23 13:18:00,0,2,Segment 2
14015,1,378,917.34,20,1,2011-10-18 10:02:00,2011-10-18 10:02:00,0,0,Segment 0
14016,5,2124,4328.46,154,5,2010-12-17 14:21:00,2011-07-08 14:27:00,203,2,Segment 2
14019,4,1034,1398.96,37,4,2011-07-24 15:39:00,2011-10-24 10:13:00,91,2,Segment 2
14020,2,441,642.8,37,2,2011-09-12 15:32:00,2011-11-23 09:22:00,71,2,Segment 2
14021,3,192,631.9,22,3,2011-03-28 15:10:00,2011-07-07 15:46:00,101,0,Segment 0
14022,1,487,440.0,28,1,2011-04-28 14:39:00,2011-04-28 14:39:00,0,0,Segment 0
14023,2,345,584.07,30,2,2011-04-03 15:50:00,2011-12-02 13:58:00,242,0,Segment 0
14024,2,150,327.7,16,2,2011-08-07 13:31:00,2011-08-10 11:30:00,2,0,Segment 0
14027,1,62,104.82,6,1,2011-10-10 09:01:00,2011-10-10 09:01:00,0,0,Segment 0
14029,2,198,467.66,15,2,2011-07-18 16:57:00,2011-10-07 14:46:00,80,0,Segment 0
14030,8,1478,2358.84,210,7,2010-12-08 16:11:00,2011-11-21 16:48:00,348,2,Segment 2
14031,23,5370,14634.64,121,18,2010-12-02 16:34:00,2011-12-02 17:13:00,365,2,Segment 2
14032,18,2008,2929.84,53,17,2010-12-08 10:53:00,2011-12-07 15:23:00,364,2,Segment 2
14034,4,312,509.09,82,2,2011-07-05 13:06:00,2011-11-17 14:02:00,135,2,Segment 2
14035,5,739,1428.02,41,5,2011-02-15 12:48:00,2011-11-11 10:03:00,268,2,Segment 2
14036,1,268,626.65,38,1,2011-02-28 09:26:00,2011-02-28 09:26:00,0,2,Segment 2
14037,2,46,147.20000000000002,27,2,2010-12-10 11:39:00,2011-06-16 13:57:00,188,0,Segment 0
14038,4,963,1554.48,64,4,2011-05-16 14:05:00,2011-09-22 13:37:00,128,2,Segment 2
14039,1,92,152.2,6,1,2011-11-06 13:48:00,2011-11-06 13:48:00,0,0,Segment 0
14040,15,1514,3487.59,147,12,2011-01-12 14:57:00,2011-10-30 12:42:00,290,2,Segment 2
14041,1,94,141.41,21,1,2011-03-18 13:25:00,2011-03-18 13:25:00,0,0,Segment 0
14044,4,304,646.42,165,4,2011-02-03 11:39:00,2011-11-13 12:05:00,283,2,Segment 2
14045,4,535,1659.75,4,3,2010-12-01 11:32:00,2011-08-22 15:27:00,264,0,Segment 0
14046,1,460,154.99,14,1,2011-02-28 14:48:00,2011-02-28 14:48:00,0,0,Segment 0
14047,7,377,1290.01,22,6,2010-12-02 10:09:00,2011-12-01 11:43:00,364,0,Segment 0
14048,2,274,375.13,84,2,2011-02-07 14:53:00,2011-03-07 13:49:00,27,2,Segment 2
14049,6,3784,5536.15,352,4,2011-01-26 10:30:00,2011-11-23 12:20:00,301,2,Segment 2
14050,2,689,746.36,49,2,2011-08-25 13:46:00,2011-11-08 10:00:00,74,2,Segment 2
14051,26,3741,15477.34,52,25,2010-12-08 12:49:00,2011-12-09 10:20:00,365,2,Segment 2
14052,1,89,225.36,56,1,2011-11-20 12:30:00,2011-11-20 12:30:00,0,2,Segment 2
14053,2,215,260.25,2,2,2011-07-03 12:21:00,2011-08-07 14:27:00,35,0,Segment 0
14054,1,62,92.46,6,1,2011-10-05 15:49:00,2011-10-05 15:49:00,0,0,Segment 0
14055,1,216,725.6400000000001,10,1,2011-08-25 15:04:00,2011-08-25 15:04:00,0,0,Segment 0
14056,29,4211,8062.46,321,24,2011-02-28 15:19:00,2011-12-08 13:36:00,282,2,Segment 2
14057,18,4705,6141.099999999999,179,15,2010-12-14 12:11:00,2011-11-16 10:32:00,336,2,Segment 2
14059,1,128,183.6,8,1,2011-03-18 10:06:00,2011-03-18 10:06:00,0,0,Segment 0
14060,20,5374,6135.38,86,20,2010-12-02 12:11:00,2011-12-05 12:29:00,368,2,Segment 2
14062,12,5593,10464.85,60,11,2010-12-10 15:56:00,2011-11-30 10:04:00,354,2,Segment 2
14064,7,1334,1168.92,59,6,2011-03-10 12:59:00,2011-11-10 13:14:00,245,2,Segment 2
14066,1,45,152.55,7,1,2011-03-18 12:21:00,2011-03-18 12:21:00,0,0,Segment 0
14067,2,361,374.7,51,2,2011-09-04 12:00:00,2011-10-07 10:21:00,32,2,Segment 2
14068,1,73,265.85,22,1,2011-01-23 16:02:00,2011-01-23 16:02:00,0,0,Segment 0
14071,9,899,1306.16,271,8,2011-03-20 11:33:00,2011-12-06 12:27:00,261,2,Segment 2
14073,2,128,139.54,13,2,2011-11-07 15:49:00,2011-11-18 16:14:00,11,0,Segment 0
14075,3,754,942.26,33,3,2011-03-23 16:35:00,2011-12-05 08:38:00,256,2,Segment 2
14076,1,79,118.67,43,1,2011-08-02 15:19:00,2011-08-02 15:19:00,0,2,Segment 2
14077,5,268,499.42,33,5,2011-03-10 15:52:00,2011-10-30 12:35:00,233,2,Segment 2
14078,6,310,1049.37,46,6,2010-12-01 12:54:00,2011-08-30 12:16:00,271,2,Segment 2
14079,1,301,375.1,12,1,2011-08-07 12:10:00,2011-08-07 12:10:00,0,0,Segment 0
14080,1,48,45.6,4,1,2011-11-07 11:09:00,2011-11-07 11:09:00,0,0,Segment 0
14081,4,589,891.77,126,3,2010-12-05 15:47:00,2011-03-17 14:24:00,101,2,Segment 2
14082,1,110,182.25,28,1,2010-12-10 11:02:00,2010-12-10 11:02:00,0,0,Segment 0
14083,9,705,1002.9,162,8,2010-12-03 12:24:00,2011-12-05 13:14:00,367,2,Segment 2
14085,19,3176,4408.54,272,16,2010-12-06 12:39:00,2011-12-07 13:46:00,366,2,Segment 2
14087,2,249,178.72,62,1,2011-12-07 12:28:00,2011-12-07 12:41:00,0,2,Segment 2
14088,14,12593,50415.49,379,13,2011-01-21 13:07:00,2011-11-29 16:16:00,312,3,Segment 3
14089,1,133,158.75,13,1,2011-10-14 10:38:00,2011-10-14 10:38:00,0,0,Segment 0
14090,1,72,76.32000000000001,1,1,2011-01-19 10:51:00,2011-01-19 10:51:00,0,0,Segment 0
14092,17,2061,4063.1,117,15,2010-12-02 09:10:00,2011-12-02 12:13:00,365,2,Segment 2
14093,1,391,433.86,95,1,2011-11-27 16:27:00,2011-11-27 16:27:00,0,2,Segment 2
14096,34,16335,57120.91,1121,17,2011-08-30 10:49:00,2011-12-05 17:17:00,97,3,Segment 3
14098,1,104,147.35,21,1,2011-11-03 10:13:00,2011-11-03 10:13:00,0,0,Segment 0
14099,12,2177,3092.9700000000003,167,11,2010-12-20 11:14:00,2011-11-23 13:53:00,338,2,Segment 2
14100,1,63,191.95,24,1,2011-07-25 11:01:00,2011-07-25 11:01:00,0,0,Segment 0
14101,6,6942,5976.79,15,6,2011-01-17 13:09:00,2011-09-27 12:28:00,252,0,Segment 0
14102,8,746,1060.33,35,5,2011-10-26 12:46:00,2011-12-04 15:38:00,39,2,Segment 2
14104,2,72,216.21,21,2,2011-06-27 12:49:00,2011-07-08 12:50:00,11,0,Segment 0
14105,2,798,1260.33,74,2,2011-04-14 17:58:00,2011-09-15 16:13:00,153,2,Segment 2
14107,8,1788,2688.48,61,8,2010-12-10 13:29:00,2011-10-19 12:12:00,312,2,Segment 2
14108,3,380,594.16,33,3,2011-08-30 11:32:00,2011-11-09 10:41:00,70,2,Segment 2
14109,2,56,80.2,9,2,2011-09-28 10:18:00,2011-11-16 13:51:00,49,0,Segment 0
14110,13,2455,5669.65,94,13,2011-03-18 09:59:00,2011-12-06 12:26:00,263,2,Segment 2
14111,5,457,688.6,10,5,2011-04-12 11:36:00,2011-11-25 13:44:00,227,0,Segment 0
14112,12,1608,2774.17,117,10,2011-03-09 11:28:00,2011-11-17 12:30:00,253,2,Segment 2
14113,8,635,1377.92,26,7,2010-12-20 11:56:00,2011-12-06 12:18:00,351,0,Segment 0
14114,2,101,386.53,15,2,2011-01-13 11:05:00,2011-03-11 09:42:00,56,0,Segment 0
14116,5,707,1382.74,61,5,2011-08-10 12:44:00,2011-11-20 10:29:00,101,2,Segment 2
14117,1,72,90.0,3,1,2011-07-19 09:49:00,2011-07-19 09:49:00,0,0,Segment 0
14119,1,-2,-19.9,1,1,2010-12-20 13:58:00,2010-12-20 13:58:00,0,0,Segment 0
14121,6,2078,2740.3,148,6,2011-10-11 10:39:00,2011-12-06 12:19:00,56,2,Segment 2
14124,1,1618,419.58,4,1,2011-09-16 13:32:00,2011-09-16 13:32:00,0,0,Segment 0
14125,3,1628,2720.63,159,3,2011-09-22 15:40:00,2011-11-29 12:47:00,67,2,Segment 2
14126,4,458,643.6300000000001,14,2,2011-11-29 12:21:00,2011-12-02 11:45:00,2,0,Segment 0
14127,3,321,709.71,39,3,2011-02-02 12:26:00,2011-08-09 10:49:00,187,2,Segment 2
14128,2,564,637.5,40,2,2011-03-29 10:49:00,2011-10-10 12:00:00,195,2,Segment 2
14129,5,592,1123.86,31,4,2011-03-24 08:44:00,2011-12-08 11:02:00,259,0,Segment 0
14130,1,257,480.91,66,1,2011-01-24 16:05:00,2011-01-24 16:05:00,0,2,Segment 2
14132,12,3366,3580.13,100,12,2011-06-09 12:04:00,2011-12-07 13:35:00,181,2,Segment 2
14133,5,342,590.3399999999999,26,4,2011-01-28 11:27:00,2011-08-02 11:34:00,186,0,Segment 0
14135,15,3850,4690.31,95,14,2010-12-02 10:27:00,2011-12-08 11:38:00,371,2,Segment 2
14138,2,600,965.88,40,2,2011-10-07 09:38:00,2011-12-08 12:44:00,62,2,Segment 2
14139,1,510,415.82,26,1,2011-10-24 13:34:00,2011-10-24 13:34:00,0,0,Segment 0
14140,3,809,920.05,60,3,2011-11-08 11:20:00,2011-12-06 09:05:00,27,2,Segment 2
14141,6,337,879.0300000000001,28,6,2011-08-26 14:40:00,2011-12-07 09:53:00,102,0,Segment 0
14142,1,313,311.81,22,1,2010-12-01 16:33:00,2010-12-01 16:33:00,0,0,Segment 0
14143,1,30,115.8,7,1,2011-07-29 09:48:00,2011-07-29 09:48:00,0,0,Segment 0
14145,5,636,3148.2,6,5,2011-05-06 13:01:00,2011-10-24 12:10:00,170,0,Segment 0
14146,6,1886,2949.57,183,5,2010-12-17 15:52:00,2011-12-01 10:18:00,348,2,Segment 2
14147,3,96,468.4,4,3,2011-02-27 11:42:00,2011-10-21 13:36:00,236,0,Segment 0
14148,1,16,157.2,3,1,2011-04-20 12:02:00,2011-04-20 12:02:00,0,0,Segment 0
14149,3,129,259.43,28,3,2011-05-03 09:44:00,2011-05-11 12:34:00,8,0,Segment 0
14150,2,496,658.64,23,2,2010-12-15 10:04:00,2011-11-04 10:05:00,324,0,Segment 0
14152,3,699,611.09,47,3,2011-04-19 15:46:00,2011-09-25 12:54:00,158,2,Segment 2
14154,2,465,1345.62,52,1,2011-04-14 15:58:00,2011-04-14 16:26:00,0,2,Segment 2
14155,1,25,118.75,6,1,2011-03-18 14:13:00,2011-03-18 14:13:00,0,0,Segment 0
14156,66,56908,113214.59,716,51,2010-12-02 17:08:00,2011-11-30 10:54:00,362,3,Segment 3
14157,3,260,392.44,45,2,2011-02-27 13:04:00,2011-11-20 11:32:00,265,2,Segment 2
14158,1,781,507.66,41,1,2011-10-30 15:08:00,2011-10-30 15:08:00,0,2,Segment 2
14159,14,4335,4615.64,501,11,2010-12-12 11:17:00,2011-11-20 12:36:00,343,2,Segment 2
14161,3,450,1097.62,87,3,2010-12-05 13:18:00,2011-05-08 11:41:00,153,2,Segment 2
14162,2,142,289.36,25,2,2011-02-20 12:32:00,2011-06-19 11:36:00,118,0,Segment 0
14163,4,893,2445.91,36,4,2011-04-14 17:33:00,2011-09-13 15:18:00,151,2,Segment 2
14164,2,1033,1631.77,28,2,2011-09-20 12:18:00,2011-09-30 12:24:00,10,0,Segment 0
14165,1,53,120.44,23,1,2011-03-09 12:39:00,2011-03-09 12:39:00,0,0,Segment 0
14167,4,147,562.59,27,4,2011-01-12 15:44:00,2011-10-31 14:29:00,291,0,Segment 0
14171,1,167,363.79,57,1,2011-09-02 16:43:00,2011-09-02 16:43:00,0,2,Segment 2
14173,4,150,450.84,28,3,2011-05-04 14:03:00,2011-11-29 11:54:00,208,0,Segment 0
14174,1,94,134.46,26,1,2011-11-06 13:17:00,2011-11-06 13:17:00,0,0,Segment 0
14175,7,1461,3108.06,139,6,2011-01-14 12:22:00,2011-10-19 13:42:00,278,2,Segment 2
