CustomerID,TotalRevenue,OrderCount,TotalQuantity,UniqueProducts,FirstPurchase,LastPurchase,AverageOrderValue,ActiveDays
13551,91.80000000000001,1,12,4,2011-01-24 14:46:00,2011-01-24 14:46:00,91.80000000000001,0
13552,3740.07,12,1417,82,2011-01-28 10:10:00,2011-10-04 15:19:00,311.6725,249
13555,4098.88,4,2636,128,2011-05-22 11:06:00,2011-09-27 12:36:00,1024.72,128
13557,584.06,2,546,31,2011-03-04 12:14:00,2011-11-11 15:24:00,292.03,252
13558,594.52,4,338,123,2011-10-02 13:01:00,2011-12-04 11:24:00,148.63,62
13560,171.42000000000002,1,63,32,2011-12-02 13:11:00,2011-12-02 13:11:00,171.42000000000002,0
13561,141.85999999999999,1,83,14,2011-05-08 12:39:00,2011-05-08 12:39:00,141.85999999999999,0
13562,1799.33,3,757,50,2011-04-08 12:42:00,2011-09-19 10:51:00,599.7766666666666,163
13563,777.53,2,209,49,2011-07-22 17:21:00,2011-09-16 14:45:00,388.765,55
13564,1724.67,3,636,68,2010-12-06 17:26:00,2011-07-18 14:33:00,574.89,223
13565,240.22,2,172,35,2011-01-09 14:28:00,2011-11-20 14:33:00,120.11,315
13566,856.84,2,567,134,2011-09-18 12:40:00,2011-10-30 11:59:00,428.42,41
13568,187.05,1,66,41,2011-06-19 14:42:00,2011-06-19 14:42:00,187.05,0
13569,338.62,2,156,73,2010-12-07 12:29:00,2011-11-22 13:07:00,169.31,350
13570,239.49,1,161,27,2011-04-10 13:36:00,2011-04-10 13:36:00,239.49,0
13571,2088.94,12,1757,157,2011-03-31 12:43:00,2011-11-27 10:47:00,174.07833333333335,240
13572,1384.25,1,534,32,2011-05-18 11:59:00,2011-05-18 11:59:00,1384.25,0
13573,290.25,2,302,24,2011-03-31 14:47:00,2011-10-20 14:33:00,145.125,202
13575,732.0699999999999,5,449,41,2011-06-16 14:24:00,2011-11-16 13:14:00,146.414,152
13576,6717.34,18,2646,78,2010-12-01 17:24:00,2011-11-29 15:34:00,373.18555555555554,362
13577,1687.6000000000001,4,791,61,2011-04-12 10:33:00,2011-11-14 15:19:00,421.90000000000003,216
13579,467.04,2,176,19,2010-12-05 16:10:00,2011-11-25 08:41:00,233.52,354
13581,118.0,1,30,10,2011-02-03 14:41:00,2011-02-03 14:41:00,118.0,0
13583,781.03,1,725,53,2011-07-07 10:40:00,2011-07-07 10:40:00,781.03,0
13584,142.4,1,37,24,2011-02-06 12:49:00,2011-02-06 12:49:00,142.4,0
13587,712.4,1,180,8,2011-10-07 12:31:00,2011-10-07 12:31:00,712.4,0
13588,2478.95,9,2606,131,2011-03-29 15:53:00,2011-11-24 10:42:00,275.43888888888887,239
13589,379.65,2,114,21,2011-06-13 12:44:00,2011-11-25 12:10:00,189.825,164
13590,1981.92,6,1848,70,2011-02-09 13:25:00,2011-11-28 12:54:00,330.32,291
13591,1117.13,3,485,56,2011-03-18 12:18:00,2011-10-06 12:26:00,372.3766666666667,202
13592,247.95999999999998,4,84,15,2011-03-20 14:01:00,2011-11-04 09:49:00,61.989999999999995,228
13593,2011.88,5,719,77,2011-01-07 16:32:00,2011-08-23 13:35:00,402.37600000000003,227
13594,396.97,1,359,26,2011-10-18 10:19:00,2011-10-18 10:19:00,396.97,0
13596,664.11,2,384,133,2011-11-27 11:57:00,2011-12-04 12:01:00,332.055,7
13598,160.04,1,52,33,2011-10-23 14:28:00,2011-10-23 14:28:00,160.04,0
13599,5149.92,21,3293,171,2010-12-08 10:11:00,2011-12-08 16:10:00,245.2342857142857,365
13600,219.52,1,324,19,2011-01-31 15:27:00,2011-01-31 15:27:00,219.52,0
13601,693.32,2,548,90,2011-05-12 16:52:00,2011-10-25 17:31:00,346.66,166
13602,428.89,1,267,23,2011-10-06 11:47:00,2011-10-06 11:47:00,428.89,0
13603,164.34,1,164,27,2011-11-13 15:57:00,2011-11-13 15:57:00,164.34,0
13606,276.75,3,276,40,2011-02-01 11:42:00,2011-11-10 17:46:00,92.25,282
13607,675.51,1,288,93,2011-10-30 16:17:00,2011-10-30 16:17:00,675.51,0
13610,1082.33,7,488,165,2011-02-27 14:44:00,2011-11-27 15:38:00,154.6185714285714,273
13611,1154.4,3,754,67,2010-12-15 10:31:00,2011-09-11 14:51:00,384.8,270
13614,1585.46,4,564,171,2011-01-13 12:37:00,2011-11-15 14:47:00,396.365,306
13615,417.69,1,189,23,2011-01-25 08:21:00,2011-01-25 08:21:00,417.69,0
13617,544.18,3,300,31,2011-06-12 12:55:00,2011-10-30 13:50:00,181.39333333333332,140
13618,177.34,1,246,13,2011-06-19 11:09:00,2011-06-19 11:09:00,177.34,0
13621,213.85,1,343,19,2011-08-15 08:26:00,2011-08-15 08:26:00,213.85,0
13623,727.74,5,286,75,2011-02-15 13:08:00,2011-11-09 12:00:00,145.548,266
13626,257.23,1,209,19,2011-04-01 10:05:00,2011-04-01 10:05:00,257.23,0
13627,1638.47,5,1269,84,2010-12-17 09:52:00,2011-10-11 14:20:00,327.694,298
13629,7792.36,11,4372,28,2011-01-05 12:09:00,2011-11-16 13:21:00,708.3963636363636,315
13630,2031.78,7,1391,51,2011-02-27 12:49:00,2011-12-04 15:16:00,290.2542857142857,280
13631,3070.42,11,467,6,2011-03-17 17:13:00,2011-09-01 09:57:00,279.1290909090909,167
13632,2118.93,5,1031,121,2011-04-10 15:07:00,2011-11-15 10:51:00,423.78599999999994,218
13634,1547.3600000000001,5,700,156,2011-01-16 15:30:00,2011-11-06 13:40:00,309.47200000000004,293
13635,1071.03,1,677,62,2011-10-03 10:55:00,2011-10-03 10:55:00,1071.03,0
13636,949.12,5,592,57,2011-02-27 14:29:00,2011-11-03 10:30:00,189.824,248
13637,804.3,3,405,79,2011-04-27 13:06:00,2011-10-18 13:32:00,268.09999999999997,174
13638,122.64,1,93,8,2011-11-24 10:38:00,2011-11-24 10:38:00,122.64,0
13639,1033.34,1,800,39,2011-09-26 13:36:00,2011-09-26 13:36:00,1033.34,0
13642,312.28,1,151,57,2011-05-08 12:34:00,2011-05-08 12:34:00,312.28,0
13643,519.44,3,273,24,2011-06-07 11:40:00,2011-11-08 15:37:00,173.14666666666668,154
13644,2624.26,4,2067,144,2011-08-26 11:53:00,2011-11-23 14:07:00,656.065,89
13645,252.1,1,158,5,2011-08-11 16:11:00,2011-08-11 16:11:00,252.1,0
13647,1648.1200000000001,4,887,65,2011-04-19 09:49:00,2011-11-30 12:00:00,412.03000000000003,225
13649,346.6,2,139,23,2010-12-08 14:46:00,2011-03-28 11:51:00,173.3,109
13650,1836.34,6,922,79,2011-03-17 12:37:00,2011-11-23 12:22:00,306.0566666666667,250
13651,94.2,2,33,6,2011-10-31 12:11:00,2011-11-04 14:59:00,47.1,4
13652,1095.08,3,578,48,2010-12-06 09:21:00,2011-10-25 08:51:00,365.02666666666664,322
13654,2707.33,6,2182,157,2011-03-11 12:54:00,2011-10-27 16:24:00,451.22166666666664,230
13655,932.97,2,605,52,2011-04-12 09:53:00,2011-08-17 14:25:00,466.485,127
13656,379.65,2,490,49,2011-01-06 15:42:00,2011-06-28 10:31:00,189.825,172
13657,382.14,2,209,16,2011-05-22 12:35:00,2011-11-29 12:32:00,191.07,190
13658,2639.17,5,1019,91,2011-05-19 17:15:00,2011-11-30 10:13:00,527.8340000000001,194
13659,1563.0,2,882,92,2011-01-23 12:08:00,2011-05-18 12:37:00,781.5,115
13662,881.26,3,533,50,2011-03-25 13:23:00,2011-09-15 12:04:00,293.75333333333333,173
13663,189.47,1,91,13,2011-06-13 15:44:00,2011-06-13 15:44:00,189.47,0
13666,84.65,3,41,12,2011-02-25 13:05:00,2011-10-10 15:39:00,28.21666666666667,227
13667,299.05,1,149,82,2011-07-13 15:42:00,2011-07-13 15:42:00,299.05,0
13668,6309.83,21,3722,284,2010-12-12 12:35:00,2011-12-07 12:11:00,300.46809523809526,359
13669,218.55,2,237,9,2011-07-13 11:44:00,2011-10-20 09:32:00,109.275,98
13670,349.7,1,282,25,2011-09-25 15:25:00,2011-09-25 15:25:00,349.7,0
13672,186.39000000000001,2,57,4,2011-01-11 13:54:00,2011-02-11 13:53:00,93.19500000000001,30
13673,387.44,2,114,47,2011-11-07 15:40:00,2011-11-21 12:11:00,193.72,13
13675,486.82000000000005,2,330,25,2011-02-28 12:14:00,2011-07-11 12:57:00,243.41000000000003,133
13678,232.6,1,924,16,2011-07-11 10:14:00,2011-07-11 10:14:00,232.6,0
13680,3719.12,4,1934,164,2011-01-04 14:12:00,2011-12-08 13:47:00,929.78,337
13681,827.83,4,360,37,2011-07-07 15:21:00,2011-11-22 11:13:00,206.9575,137
13682,59.5,1,10,3,2011-06-05 14:06:00,2011-06-05 14:06:00,59.5,0
13684,65.13,1,38,29,2011-02-27 10:13:00,2011-02-27 10:13:00,65.13,0
13685,3119.44,7,5056,29,2011-10-10 12:59:00,2011-12-07 11:41:00,445.63428571428574,57
13686,72.0,1,70,8,2011-06-10 09:10:00,2011-06-10 09:10:00,72.0,0
13689,910.0,1,512,6,2011-10-07 13:21:00,2011-10-07 13:21:00,910.0,0
13690,172.25,1,67,9,2011-10-11 15:03:00,2011-10-11 15:03:00,172.25,0
13692,1488.32,3,1226,48,2011-04-17 12:57:00,2011-11-15 11:17:00,496.1066666666666,211
13694,65039.62,50,63312,366,2010-12-01 12:12:00,2011-12-06 09:32:00,1300.7924,369
13695,2504.13,15,1603,46,2011-03-25 11:31:00,2011-11-08 14:26:00,166.942,228
13697,151.29999999999998,1,177,12,2011-11-01 09:14:00,2011-11-01 09:14:00,151.29999999999998,0
13699,308.58000000000004,1,66,14,2011-07-07 16:51:00,2011-07-07 16:51:00,308.58000000000004,0
13700,2248.63,10,2281,139,2011-01-16 13:18:00,2011-11-13 13:00:00,224.863,300
13703,99.5,1,10,1,2011-01-25 13:10:00,2011-01-25 13:10:00,99.5,0
13704,2308.06,9,1531,111,2011-09-12 14:40:00,2011-12-04 15:13:00,256.4511111111111,83
13705,711.86,3,363,25,2010-12-01 10:29:00,2011-12-02 12:32:00,237.28666666666666,366
13706,330.79,1,189,20,2011-02-10 09:21:00,2011-02-10 09:21:00,330.79,0
13707,806.41,2,351,48,2011-01-28 13:27:00,2011-03-17 18:03:00,403.205,48
13708,285.33,1,301,49,2011-03-13 13:46:00,2011-03-13 13:46:00,285.33,0
13709,6307.650000000001,13,3508,244,2011-01-28 14:57:00,2011-12-06 10:28:00,485.2038461538462,311
13710,180.48,1,176,8,2011-11-08 08:16:00,2011-11-08 08:16:00,180.48,0
13711,252.06,2,140,11,2011-05-05 10:29:00,2011-05-05 10:31:00,126.03,0
13712,228.84,1,352,10,2011-04-07 12:33:00,2011-04-07 12:33:00,228.84,0
13715,1077.39,5,562,89,2010-12-02 08:52:00,2011-03-03 19:21:00,215.478,91
13716,138.28,1,138,21,2011-03-15 13:49:00,2011-03-15 13:49:00,138.28,0
13717,1445.01,6,1959,92,2011-02-14 13:21:00,2011-11-07 14:13:00,240.835,266
13718,306.55,2,173,9,2011-02-17 11:58:00,2011-04-07 13:24:00,153.275,49
13719,1041.68,5,609,56,2011-04-19 13:56:00,2011-11-24 15:26:00,208.336,219
13720,799.9,4,501,42,2011-03-30 09:17:00,2011-08-15 12:46:00,199.975,138
13721,524.14,1,316,28,2011-11-03 14:05:00,2011-11-03 14:05:00,524.14,0
13722,2375.41,3,1401,75,2011-03-02 11:43:00,2011-07-31 12:44:00,791.8033333333333,151
13723,199.85000000000002,1,43,6,2011-05-06 17:04:00,2011-05-06 17:04:00,199.85000000000002,0
13725,1980.56,8,806,95,2011-02-04 12:18:00,2011-10-21 10:03:00,247.57,258
13726,1079.6599999999999,2,1054,39,2011-08-31 11:06:00,2011-11-01 10:49:00,539.8299999999999,61
13727,333.48,2,162,19,2011-11-06 12:16:00,2011-11-11 09:46:00,166.74,4
13728,1016.14,6,458,38,2011-02-02 12:09:00,2011-11-03 10:49:00,169.35666666666665,273
13730,752.6,2,488,38,2011-07-01 12:47:00,2011-07-27 08:35:00,376.3,25
13731,610.59,2,278,36,2011-04-07 10:10:00,2011-05-04 14:33:00,305.295,27
13732,491.86,1,498,33,2011-11-11 15:49:00,2011-11-11 15:49:00,491.86,0
13735,2883.54,4,1128,158,2011-04-19 13:49:00,2011-11-15 11:14:00,720.885,209
13736,729.8,2,496,166,2011-03-24 13:04:00,2011-12-04 15:19:00,364.9,255
13737,339.59999999999997,1,125,29,2011-05-23 16:32:00,2011-05-23 16:32:00,339.59999999999997,0
13739,216.9,1,54,3,2011-11-21 13:35:00,2011-11-21 13:35:00,216.9,0
13740,350.75,1,425,23,2011-04-13 10:32:00,2011-04-13 10:32:00,350.75,0
13741,668.4300000000001,3,218,34,2011-05-06 13:43:00,2011-09-29 09:19:00,222.81000000000003,145
13742,3107.87,12,1115,200,2011-01-23 14:59:00,2011-11-23 11:07:00,258.9891666666667,303
13743,1341.6,7,1776,8,2011-03-25 14:46:00,2011-12-07 10:09:00,191.65714285714284,256
13744,1080.52,2,1153,54,2011-02-20 14:08:00,2011-09-05 15:19:00,540.26,197
13745,300.04,1,496,25,2011-06-30 16:43:00,2011-06-30 16:43:00,300.04,0
13747,79.6,1,8,1,2010-12-01 10:37:00,2010-12-01 10:37:00,79.6,0
13748,948.25,5,439,24,2010-12-01 09:00:00,2011-09-05 09:45:00,189.65,278
13750,1647.26,5,516,20,2011-01-07 11:49:00,2011-10-17 12:16:00,329.452,283
13751,296.25,1,152,9,2011-02-24 15:56:00,2011-02-24 15:56:00,296.25,0
13752,1175.38,6,874,64,2011-04-07 12:04:00,2011-08-07 14:16:00,195.89666666666668,122
13753,741.26,1,512,35,2011-02-25 12:48:00,2011-02-25 12:48:00,741.26,0
13754,282.59999999999997,2,214,11,2011-01-26 14:58:00,2011-07-11 11:51:00,141.29999999999998,165
13755,2108.06,9,1242,232,2011-10-07 15:45:00,2011-12-06 12:26:00,234.2288888888889,59
13756,5189.52,14,3188,66,2010-12-07 11:41:00,2011-12-07 16:44:00,370.68,365
13758,3190.55,7,1844,104,2010-12-01 12:08:00,2011-11-28 11:11:00,455.79285714285714,361
13759,659.4100000000001,2,287,24,2011-09-29 15:40:00,2011-11-06 14:47:00,329.70500000000004,37
13760,286.79,2,197,50,2011-03-28 12:52:00,2011-10-16 16:13:00,143.395,202
13761,1070.65,2,642,68,2011-06-13 08:43:00,2011-10-20 14:01:00,535.325,129
13762,306.72,1,272,7,2011-05-05 09:15:00,2011-05-05 09:15:00,306.72,0
13763,1714.96,1,728,15,2011-10-07 15:13:00,2011-10-07 15:13:00,1714.96,0
13764,1519.42,3,926,183,2011-01-06 14:53:00,2011-09-30 12:03:00,506.47333333333336,266
13767,17220.36,37,7322,55,2010-12-01 10:47:00,2011-12-07 15:00:00,465.41513513513513,371
13769,2796.51,10,1163,73,2010-12-07 13:28:00,2011-12-07 15:08:00,279.651,365
13771,2634.45,4,1477,114,2011-04-06 15:47:00,2011-10-06 14:18:00,658.6125,182
13772,1122.63,3,540,141,2011-04-14 12:31:00,2011-11-06 11:43:00,374.21000000000004,205
13774,345.0,1,192,22,2011-09-19 12:06:00,2011-09-19 12:06:00,345.0,0
13777,25977.16,33,12897,36,2010-12-01 16:01:00,2011-12-09 12:25:00,787.1866666666666,372
13778,178.7,1,70,9,2011-08-28 15:25:00,2011-08-28 15:25:00,178.7,0
13780,360.01,2,318,56,2011-06-22 11:43:00,2011-12-02 13:49:00,180.005,163
13781,127.84,1,30,17,2011-04-03 12:08:00,2011-04-03 12:08:00,127.84,0
13782,908.86,6,369,96,2011-01-16 11:08:00,2011-11-27 11:54:00,151.47666666666666,315
13784,2462.79,11,2493,9,2011-01-11 14:38:00,2011-11-30 09:33:00,223.89,322
13786,230.39999999999998,1,136,7,2010-12-07 13:53:00,2010-12-07 13:53:00,230.39999999999998,0
13787,309.04,2,337,24,2010-12-10 14:45:00,2011-09-25 12:06:00,154.52,288
13790,348.8,1,748,45,2011-12-05 15:48:00,2011-12-05 15:48:00,348.8,0
13791,1516.0,2,1200,7,2011-06-24 16:38:00,2011-08-04 11:44:00,758.0,40
13792,195.55,2,92,13,2011-02-25 14:03:00,2011-10-04 14:31:00,97.775,221
13798,37153.85,57,23948,113,2010-12-02 17:24:00,2011-12-08 15:51:00,651.8219298245614,370
13799,688.86,2,402,32,2011-02-18 14:18:00,2011-08-15 12:07:00,344.43,177
13800,558.32,1,331,33,2011-02-03 12:27:00,2011-02-03 12:27:00,558.32,0
13801,324.8,1,168,23,2011-10-04 10:15:00,2011-10-04 10:15:00,324.8,0
13802,4599.42,3,2572,55,2011-02-01 12:03:00,2011-07-24 10:54:00,1533.14,172
13803,277.07,1,121,17,2011-03-29 12:57:00,2011-03-29 12:57:00,277.07,0
13804,2588.39,7,1462,124,2011-02-23 09:09:00,2011-11-09 12:32:00,369.77,259
13805,924.6,2,1900,10,2011-08-02 15:29:00,2011-10-18 14:50:00,462.3,76
13806,256.38,1,56,10,2011-10-07 11:43:00,2011-10-07 11:43:00,256.38,0
13807,112.6,1,36,7,2010-12-07 15:48:00,2010-12-07 15:48:00,112.6,0
13808,1747.66,5,782,70,2011-09-04 12:07:00,2011-12-04 12:18:00,349.53200000000004,91
13809,155.05,1,29,11,2011-02-07 13:15:00,2011-02-07 13:15:00,155.05,0
13810,1499.01,3,312,32,2011-10-14 12:57:00,2011-11-11 08:33:00,499.67,27
13811,814.5,3,68,7,2011-04-14 18:40:00,2011-06-09 09:54:00,271.5,55
13812,539.0,3,333,33,2011-08-26 12:54:00,2011-10-28 14:27:00,179.66666666666666,63
13813,1366.8600000000001,4,552,54,2011-07-28 10:33:00,2011-10-31 10:38:00,341.71500000000003,95
13814,1579.12,2,864,37,2011-07-25 13:54:00,2011-09-08 13:48:00,789.56,44
13815,4027.36,4,2560,132,2011-01-25 12:16:00,2011-11-17 14:19:00,1006.84,296
13816,571.6700000000001,2,269,25,2011-10-06 14:37:00,2011-11-16 08:38:00,285.83500000000004,40
13817,382.98,2,211,20,2010-12-23 11:46:00,2011-11-10 17:49:00,191.49,322
13819,1140.35,3,1109,26,2011-01-24 10:38:00,2011-02-11 10:38:00,380.1166666666666,18
13821,385.64,2,153,51,2011-03-23 11:30:00,2011-07-18 09:49:00,192.82,116
13822,632.0,2,611,90,2011-10-30 15:55:00,2011-12-04 12:13:00,316.0,34
13823,957.66,2,439,39,2011-09-09 10:42:00,2011-11-21 10:22:00,478.83,72
13824,1698.94,5,768,34,2011-02-02 13:07:00,2011-11-07 12:41:00,339.788,277
13826,189.5,1,82,10,2011-06-16 13:48:00,2011-06-16 13:48:00,189.5,0
13827,409.8,3,138,83,2011-07-19 15:38:00,2011-10-13 12:38:00,136.6,85
13828,209.49,1,311,15,2011-11-17 16:02:00,2011-11-17 16:02:00,209.49,0
13831,2198.45,6,743,58,2010-12-05 12:13:00,2011-11-23 15:41:00,366.4083333333333,353
13832,52.199999999999996,1,28,3,2011-11-20 15:36:00,2011-11-20 15:36:00,52.199999999999996,0
13833,383.85,1,117,28,2011-07-03 13:27:00,2011-07-03 13:27:00,383.85,0
13835,834.57,4,442,48,2011-05-08 15:22:00,2011-11-14 15:37:00,208.6425,190
13837,266.59000000000003,2,182,17,2011-01-26 12:15:00,2011-05-12 12:10:00,133.29500000000002,105
13838,674.82,4,254,144,2010-12-05 10:45:00,2011-12-04 11:00:00,168.705,364
13841,85.0,1,100,1,2011-04-01 12:10:00,2011-04-01 12:10:00,85.0,0
13842,3385.62,9,1768,155,2010-12-08 10:39:00,2011-10-12 10:51:00,376.18,308
13844,361.62,1,196,20,2011-11-28 13:21:00,2011-11-28 13:21:00,361.62,0
13845,312.98,1,182,9,2011-10-06 08:25:00,2011-10-06 08:25:00,312.98,0
13846,865.0600000000001,3,388,55,2010-12-14 16:07:00,2011-11-15 12:07:00,288.35333333333335,335
13848,1255.0,3,3700,3,2010-12-08 15:10:00,2011-09-08 12:58:00,418.3333333333333,273
13849,1537.95,2,1016,97,2011-06-22 10:11:00,2011-10-19 10:59:00,768.975,119
13850,1595.48,1,944,93,2011-08-02 14:04:00,2011-08-02 14:04:00,1595.48,0
13851,2651.46,3,1705,77,2011-02-24 17:18:00,2011-09-05 12:36:00,883.82,192
13853,1090.14,1,312,23,2011-10-13 14:18:00,2011-10-13 14:18:00,1090.14,0
13854,8109.5199999999995,25,2296,39,2010-12-09 10:48:00,2011-12-01 09:06:00,324.38079999999997,356
13856,388.5,3,494,10,2011-05-20 13:13:00,2011-06-24 10:03:00,129.5,34
13858,216.17,1,75,11,2011-10-13 16:17:00,2011-10-13 16:17:00,216.17,0
13859,201.16,1,129,27,2011-01-17 16:14:00,2011-01-17 16:14:00,201.16,0
13860,1245.9,5,591,58,2011-09-14 09:27:00,2011-12-08 12:57:00,249.18,85
13862,2209.36,8,1688,97,2011-01-11 15:13:00,2011-11-21 16:24:00,276.17,314
13863,305.78,1,224,20,2011-04-06 10:20:00,2011-04-06 10:20:00,305.78,0
13865,501.56,4,204,26,2011-02-23 12:04:00,2011-10-12 13:31:00,125.39,231
13866,145.67000000000002,1,57,7,2011-09-26 14:54:00,2011-09-26 14:54:00,145.67000000000002,0
13867,1005.09,3,501,51,2011-05-05 17:28:00,2011-11-08 15:48:00,335.03000000000003,186
13868,3192.54,2,1964,32,2011-11-01 12:45:00,2011-12-02 16:32:00,1596.27,31
13869,3083.65,4,1709,234,2010-12-17 15:14:00,2011-08-08 13:53:00,770.9125,233
13870,2770.94,8,1325,91,2011-02-25 09:09:00,2011-12-07 13:23:00,346.3675,285
13871,6403.25,13,2806,155,2011-02-04 09:30:00,2011-11-17 10:49:00,492.5576923076923,286
13873,389.6,3,140,21,2011-02-03 09:37:00,2011-08-12 10:08:00,129.86666666666667,190
13874,540.45,1,180,18,2010-12-16 18:20:00,2010-12-16 18:20:00,540.45,0
13875,1786.79,5,1316,79,2011-02-11 15:39:00,2011-10-17 09:36:00,357.358,247
13876,122.7,1,36,7,2011-10-07 10:22:00,2011-10-07 10:22:00,122.7,0
13877,117.24,1,108,3,2011-09-14 15:49:00,2011-09-14 15:49:00,117.24,0
13878,1271.57,1,463,35,2011-10-16 12:19:00,2011-10-16 12:19:00,1271.57,0
13880,3219.77,13,1842,125,2010-12-07 14:00:00,2011-11-18 13:44:00,247.67461538461538,345
13881,17159.52,20,10118,72,2011-02-01 10:14:00,2011-12-06 12:50:00,857.976,308
13882,1191.13,5,953,54,2011-10-06 15:28:00,2011-12-07 11:16:00,238.22600000000003,61
13883,2674.48,5,1436,108,2011-03-31 17:17:00,2011-11-29 10:45:00,534.896,242
13884,787.6,5,300,45,2011-03-01 13:40:00,2011-12-02 16:30:00,157.52,276
13885,506.8,2,182,28,2011-05-23 08:52:00,2011-06-03 15:07:00,253.4,11
13886,243.56,1,126,16,2011-09-29 13:17:00,2011-09-29 13:17:00,243.56,0
13887,349.55,1,147,19,2011-05-19 17:22:00,2011-05-19 17:22:00,349.55,0
13888,595.67,2,254,38,2011-05-05 14:41:00,2011-08-12 10:13:00,297.835,98
13889,416.90000000000003,1,146,15,2011-09-08 09:13:00,2011-09-08 09:13:00,416.90000000000003,0
13890,1883.8100000000002,10,831,74,2010-12-16 09:31:00,2011-12-08 15:36:00,188.38100000000003,357
13892,632.97,4,983,26,2011-04-07 12:04:00,2011-11-13 11:50:00,158.2425,219
13893,821.1,1,190,21,2011-02-15 11:30:00,2011-02-15 11:30:00,821.1,0
13894,564.62,3,354,25,2011-02-02 12:54:00,2011-11-16 09:44:00,188.20666666666668,286
13895,2593.07,4,1365,97,2011-06-28 10:17:00,2011-11-11 16:57:00,648.2675,136
13897,311.16,1,200,17,2011-10-20 14:30:00,2011-10-20 14:30:00,311.16,0
13898,155.93,1,133,12,2011-01-18 10:28:00,2011-01-18 10:28:00,155.93,0
13899,388.52,2,156,19,2011-03-10 09:30:00,2011-11-23 13:40:00,194.26,258
13900,740.95,3,430,42,2011-03-22 10:13:00,2011-06-09 19:26:00,246.98333333333335,79
13901,2867.2,5,1739,144,2011-01-25 09:01:00,2011-09-28 14:48:00,573.4399999999999,246
13904,332.64,2,332,24,2011-02-18 11:18:00,2011-11-02 13:41:00,166.32,257
13908,2369.55,4,1478,104,2011-03-08 12:04:00,2011-09-21 11:49:00,592.3875,196
13911,2580.91,9,2731,120,2011-02-04 14:46:00,2011-10-13 15:43:00,286.7677777777778,251
13914,626.45,2,380,28,2011-11-03 16:28:00,2011-11-28 10:35:00,313.225,24
13917,272.04,2,228,16,2011-06-01 12:46:00,2011-10-21 09:56:00,136.02,141
13918,1212.8400000000001,2,1140,30,2011-03-31 18:05:00,2011-10-21 12:25:00,606.4200000000001,203
13919,384.81,2,474,24,2011-08-10 10:15:00,2011-10-11 14:24:00,192.405,62
13922,172.25,1,93,7,2010-12-23 10:38:00,2010-12-23 10:38:00,172.25,0
13923,351.13,1,185,20,2011-10-17 12:33:00,2011-10-17 12:33:00,351.13,0
13924,1838.8500000000001,6,1575,90,2011-09-28 15:07:00,2011-12-08 09:39:00,306.475,70
13925,678.25,4,331,28,2011-07-28 12:09:00,2011-09-08 12:47:00,169.5625,42
13926,223.85000000000002,1,104,11,2011-11-16 13:16:00,2011-11-16 13:16:00,223.85000000000002,0
13927,348.99,1,214,21,2011-09-26 12:00:00,2011-09-26 12:00:00,348.99,0
13928,464.57,4,129,23,2011-07-29 15:59:00,2011-11-29 10:33:00,116.1425,122
13929,842.65,2,143,8,2011-01-17 15:11:00,2011-06-23 15:26:00,421.325,157
13930,337.34,2,274,15,2011-07-26 11:00:00,2011-10-13 09:45:00,168.67,78
13931,1237.53,2,725,56,2011-03-04 08:43:00,2011-09-05 10:12:00,618.765,185
13932,307.4,1,72,16,2011-02-18 12:02:00,2011-02-18 12:02:00,307.4,0
13933,608.7900000000001,2,205,23,2011-07-14 13:35:00,2011-08-22 14:03:00,304.39500000000004,39
13934,922.1,1,390,31,2011-03-21 08:39:00,2011-03-21 08:39:00,922.1,0
13936,376.58,1,330,26,2011-06-13 08:47:00,2011-06-13 08:47:00,376.58,0
13937,158.85,1,123,9,2011-06-23 16:35:00,2011-06-23 16:35:00,158.85,0
13938,71.66,1,70,7,2011-11-04 14:37:00,2011-11-04 14:37:00,71.66,0
13939,568.55,3,847,43,2011-02-01 11:30:00,2011-11-16 13:33:00,189.51666666666665,288
13940,839.14,4,516,39,2011-07-18 16:05:00,2011-11-22 15:15:00,209.785,126
13941,5112.96,5,2364,24,2010-12-02 10:17:00,2011-11-18 09:43:00,1022.592,350
13946,561.5699999999999,3,443,11,2011-03-17 10:02:00,2011-09-21 13:33:00,187.18999999999997,188
13947,90.6,1,44,5,2011-10-05 14:42:00,2011-10-05 14:42:00,90.6,0
13948,102.0,1,40,3,2010-12-14 10:18:00,2010-12-14 10:18:00,102.0,0
13949,2427.32,6,2474,124,2011-09-06 11:55:00,2011-12-07 09:35:00,404.55333333333334,91
13950,745.06,4,323,33,2011-04-07 11:29:00,2011-11-28 14:44:00,186.265,235
13951,674.45,3,459,38,2011-02-18 15:21:00,2011-06-16 16:43:00,224.8166666666667,118
13952,3251.071,2,1431,120,2011-04-15 09:27:00,2011-05-06 09:00:00,1625.5355,20
