InvoiceNo,OrderRevenue,Units,ProductLines,CustomerID,InvoiceDate
546305,232.43,156,34,14056,2011-03-10 16:16:00
546310,330.6,52,5,15291,2011-03-10 16:26:00
546314,166.5,116,19,16808,2011-03-10 19:05:00
546315,365.18,160,22,16558,2011-03-11 08:31:00
546316,182.7,54,7,17076,2011-03-11 08:59:00
546317,314.96,484,25,14913,2011-03-11 09:07:00
546318,254.99999999999997,100,1,16013,2011-03-11 09:20:00
546319,345.59999999999997,480,1,17949,2011-03-11 09:23:00
546321,310.0,192,20,16475,2011-03-11 09:39:00
546322,191.39999999999998,12,4,14114,2011-03-11 09:42:00
546324,307.44,162,13,13265,2011-03-11 09:54:00
546326,583.3,508,5,13798,2011-03-11 10:15:00
546328,1687.17,1,1,14911,2011-03-11 10:19:00
546329,1687.17,1,1,14911,2011-03-11 10:22:00
546330,141.45,79,9,16817,2011-03-11 10:30:00
546331,57.45,21,4,13133,2011-03-11 10:31:00
546365,987.42,618,60,12520,2011-03-11 11:35:00
546366,106.11,75,19,12748,2011-03-11 11:37:00
546367,1726.6000000000001,504,30,15513,2011-03-11 11:38:00
546369,67.5,10,1,15513,2011-03-11 11:41:00
546372,349.2,88,7,13098,2011-03-11 11:47:00
546373,712.8499999999999,325,20,12583,2011-03-11 12:00:00
546374,10.0,1,1,17194,2011-03-11 12:05:00
546376,311.07,115,19,13842,2011-03-11 12:11:00
546377,121.17000000000002,63,3,15049,2011-03-11 12:13:00
546378,578.02,380,38,14329,2011-03-11 12:17:00
546380,13.0,6,4,12748,2011-03-11 12:26:00
546381,19.740000000000002,9,9,12748,2011-03-11 12:29:00
546382,227.77999999999997,102,9,18149,2011-03-11 12:44:00
546383,312.93,332,24,13654,2011-03-11 12:54:00
546384,826.0699999999999,627,22,15311,2011-03-11 13:03:00
546385,1588.16,744,22,16652,2011-03-11 13:13:00
546386,157.65,91,10,14312,2011-03-11 13:31:00
546387,572.8,268,17,16766,2011-03-11 13:34:00
546389,751.9,186,45,16801,2011-03-11 13:56:00
546390,14.399999999999999,120,1,14083,2011-03-11 14:03:00
546391,103.65,69,7,17800,2011-03-11 14:06:00
546392,201.57,93,42,14587,2011-03-11 14:15:00
546394,627.13,427,39,17164,2011-03-11 14:26:00
546396,108.21000000000001,80,16,13226,2011-03-11 14:35:00
546397,153.75,51,6,12971,2011-03-11 14:37:00
546398,516.42,254,13,13043,2011-03-11 14:52:00
546399,231.3,94,9,14352,2011-03-11 14:58:00
546401,21.9,12,3,17994,2011-03-11 15:14:00
546402,156.6,84,5,13305,2011-03-11 15:22:00
546403,572.8,268,17,16766,2011-03-11 15:22:00
546404,127.2,120,1,13509,2011-03-11 15:42:00
546405,198.6,28,3,17351,2011-03-11 16:05:00
546411,1919.04,736,5,12939,2011-03-11 16:43:00
546412,70.28999999999999,13,5,12748,2011-03-11 16:50:00
546413,3.0999999999999996,2,2,17961,2011-03-11 16:54:00
546414,183.25,47,23,16768,2011-03-13 10:25:00
546415,488.06000000000006,186,18,17975,2011-03-13 10:27:00
546417,629.25,536,42,14800,2011-03-13 10:48:00
546418,109.58,58,16,17315,2011-03-13 10:57:00
546419,153.41,50,21,16693,2011-03-13 11:06:00
546420,129.46,62,21,14810,2011-03-13 11:18:00
546421,301.04,333,37,13700,2011-03-13 11:21:00
546422,281.21000000000004,121,33,15547,2011-03-13 11:38:00
546423,220.47,124,63,14502,2011-03-13 12:39:00
546424,118.02,56,21,13956,2011-03-13 12:51:00
546425,263.59000000000003,187,18,16983,2011-03-13 13:36:00
546426,285.33,301,49,13708,2011-03-13 13:46:00
546427,103.89,54,29,14606,2011-03-13 14:29:00
546428,343.29,185,18,12681,2011-03-13 14:55:00
546429,365.37,367,89,17611,2011-03-13 15:25:00
546430,142.0,66,21,15918,2011-03-13 15:55:00
546431,414.3,338,17,16954,2011-03-14 08:05:00
546432,227.0,36,11,14180,2011-03-14 08:21:00
546433,117.92999999999999,152,8,12778,2011-03-14 08:37:00
546434,357.07,91,15,12383,2011-03-14 08:41:00
546435,356.19,213,21,15671,2011-03-14 09:37:00
546436,126.7,44,5,14962,2011-03-14 09:42:00
546437,371.23,311,22,16807,2011-03-14 09:46:00
546438,3840.88,2224,38,15125,2011-03-14 09:59:00
546440,535.02,256,32,16871,2011-03-14 10:31:00
546441,446.8,80,7,15159,2011-03-14 10:36:00
546442,207.3,54,5,15159,2011-03-14 10:38:00
546443,349.8,480,7,12901,2011-03-14 10:41:00
546462,208.79999999999998,144,1,12845,2011-03-14 10:55:00
546464,734.44,260,4,13225,2011-03-14 10:57:00
546465,360.24,180,32,14395,2011-03-14 10:57:00
546466,368.03000000000003,149,72,18118,2011-03-14 11:04:00
546479,479.40000000000003,187,21,12682,2011-03-14 11:38:00
546480,295.0,1,1,13452,2011-03-14 11:38:00
546486,377.88,172,28,15039,2011-03-14 11:41:00
546498,514.91,152,78,15493,2011-03-14 11:44:00
546502,154.92000000000002,72,55,16005,2011-03-14 11:46:00
546508,184.5,90,4,15971,2011-03-14 12:11:00
546509,522.6,207,31,14911,2011-03-14 12:15:00
546510,175.72,96,9,16353,2011-03-14 12:17:00
546520,706.6,498,41,14911,2011-03-14 12:28:00
546521,679.5,130,3,16013,2011-03-14 12:34:00
546522,373.84000000000003,175,19,13319,2011-03-14 12:41:00
546523,52.199999999999996,36,3,13319,2011-03-14 12:42:00
546524,110.84,45,11,17811,2011-03-14 12:51:00
546525,619.6,312,16,14733,2011-03-14 12:58:00
546526,285.0,120,5,15061,2011-03-14 12:59:00
546527,149.4,40,2,15061,2011-03-14 13:00:00
546528,2329.15,1705,38,15311,2011-03-14 13:04:00
546530,4400.28,5156,27,17404,2011-03-14 13:25:00
546531,391.8,208,12,15738,2011-03-14 13:35:00
546532,140.0,80,2,14060,2011-03-14 13:36:00
546533,140.54,88,10,15388,2011-03-14 13:53:00
546534,571.06,326,33,16150,2011-03-14 13:56:00
546537,181.44,86,33,15005,2011-03-14 14:32:00
546538,582.35,359,34,16327,2011-03-14 14:51:00
546540,512.28,404,8,15061,2011-03-14 15:05:00
546541,596.05,231,30,14911,2011-03-14 15:11:00
546542,305.99,232,81,13263,2011-03-14 15:13:00
546543,174.85999999999999,110,50,17841,2011-03-14 15:40:00
546544,454.08,232,16,16570,2011-03-14 15:41:00
546545,118.05,34,19,16804,2011-03-14 15:48:00
546549,258.41,132,43,17799,2011-03-14 16:46:00
546550,6.35,1,1,17799,2011-03-14 16:54:00
546552,271.5,192,17,13082,2011-03-15 08:18:00
546553,158.23000000000002,121,9,13499,2011-03-15 08:52:00
546554,251.56,188,15,16037,2011-03-15 09:13:00
546555,696.85,271,22,17675,2011-03-15 09:22:00
546556,309.02,122,11,16156,2011-03-15 09:32:00
546560,62.5,50,1,12931,2011-03-15 10:26:00
546561,533.9,353,34,18260,2011-03-15 10:34:00
546562,317.56,133,19,16293,2011-03-15 10:45:00
546563,343.62,222,22,15047,2011-03-15 10:49:00
546569,1477.56,511,45,14016,2011-03-15 10:53:00
546580,870.59,328,24,14911,2011-03-15 11:09:00
546622,107.25,91,25,17954,2011-03-15 11:30:00
546624,422.53999999999996,250,23,14193,2011-03-15 11:38:00
546625,170.75,134,24,17542,2011-03-15 11:45:00
546631,300.0,48,2,15181,2011-03-15 12:03:00
546632,76.32000000000001,72,1,17080,2011-03-15 12:05:00
546633,163.2,128,2,16168,2011-03-15 12:06:00
546634,78.03999999999999,23,12,14527,2011-03-15 12:10:00
546635,217.89,201,41,16392,2011-03-15 12:11:00
546636,137.9,56,22,14534,2011-03-15 12:19:00
546637,292.3,34,3,13854,2011-03-15 12:37:00
546638,410.7,258,26,15106,2011-03-15 12:52:00
546639,309.34,238,19,13971,2011-03-15 12:54:00
546640,238.20000000000002,100,13,14092,2011-03-15 12:56:00
546642,317.78,162,9,12779,2011-03-15 13:13:00
546643,542.97,286,30,16214,2011-03-15 13:23:00
546644,339.34,268,15,15932,2011-03-15 13:28:00
546646,138.28,138,21,13716,2011-03-15 13:49:00
546657,5.1,6,1,17816,2011-03-15 14:20:00
546658,501.25,331,33,15150,2011-03-15 14:21:00
546659,242.40000000000003,108,9,16996,2011-03-15 14:25:00
546660,1041.45,335,27,14156,2011-03-15 14:32:00
546662,95.0,32,6,16782,2011-03-15 14:36:00
546665,215.49,77,14,15867,2011-03-15 15:06:00
546667,236.1,90,14,14735,2011-03-15 15:31:00
546668,218.1,86,9,14735,2011-03-15 15:33:00
546669,965.9,698,23,14226,2011-03-15 15:36:00
546670,607.13,428,107,13451,2011-03-15 15:37:00
546677,363.4,180,3,18144,2011-03-15 16:29:00
546678,565.54,317,29,12681,2011-03-15 16:39:00
546679,283.73,252,50,13121,2011-03-15 16:47:00
546681,301.9,206,20,16297,2011-03-16 08:29:00
546682,352.6,166,22,12994,2011-03-16 08:31:00
546683,248.27,147,18,12868,2011-03-16 09:38:00
546684,1829.04,642,29,16152,2011-03-16 09:47:00
546685,369.9,124,21,15687,2011-03-16 09:52:00
546686,300.19,117,16,14636,2011-03-16 09:52:00
546687,422.43,285,22,16040,2011-03-16 09:58:00
546688,175.3,46,7,16497,2011-03-16 10:17:00
546689,680.4,230,13,16985,2011-03-16 10:24:00
546690,148.5,18,3,16985,2011-03-16 10:25:00
546691,306.64,192,3,15793,2011-03-16 10:45:00
546724,6.7,4,4,12845,2011-03-16 11:02:00
546728,290.0,2,1,13983,2011-03-16 11:09:00
546729,233.75,99,12,18231,2011-03-16 11:36:00
546731,912.8100000000001,435,26,13089,2011-03-16 11:39:00
546732,139.35000000000002,104,19,14606,2011-03-16 11:41:00
546733,705.6000000000001,336,3,16029,2011-03-16 11:47:00
546734,705.6000000000001,336,3,16029,2011-03-16 11:49:00
546736,414.71999999999997,576,1,16013,2011-03-16 11:52:00
546737,439.03,285,29,13358,2011-03-16 11:52:00
546738,853.08,1208,11,16422,2011-03-16 11:57:00
546739,3018.34,2374,42,17511,2011-03-16 12:12:00
546741,99.0,20,1,13261,2011-03-16 12:22:00
546742,668.8499999999999,489,33,12849,2011-03-16 12:26:00
546748,370.48,144,16,15182,2011-03-16 12:42:00
546749,328.6,44,3,14543,2011-03-16 12:43:00
546750,15.0,12,1,14543,2011-03-16 12:44:00
546751,311.66,167,26,13668,2011-03-16 12:45:00
546752,142.5,30,5,13299,2011-03-16 12:55:00
546753,309.46,298,48,16383,2011-03-16 13:00:00
546754,384.0,960,3,13027,2011-03-16 13:13:00
546755,702.8,175,31,12502,2011-03-16 13:29:00
546757,282.29999999999995,162,7,15381,2011-03-16 13:44:00
546759,300.7,50,11,12712,2011-03-16 13:58:00
546760,516.15,230,30,12597,2011-03-16 14:00:00
546761,432.20000000000005,84,7,17858,2011-03-16 14:02:00
546762,28.18,22,9,17961,2011-03-16 14:12:00
546764,300.98,164,17,15671,2011-03-16 14:31:00
546765,147.70999999999998,98,8,12437,2011-03-16 14:37:00
546766,52.8,24,3,12971,2011-03-16 14:49:00
546767,77.16,84,5,12971,2011-03-16 14:51:00
546768,584.76,100,6,15694,2011-03-16 14:54:00
546769,859.01,523,44,17504,2011-03-16 14:57:00
546770,115.09,62,8,12523,2011-03-16 15:17:00
546771,200.7,59,26,17515,2011-03-16 15:19:00
546772,152.76,156,3,15030,2011-03-16 15:34:00
546774,560.74,303,92,14505,2011-03-16 15:45:00
546775,152.64000000000001,144,1,17306,2011-03-16 15:58:00
546776,138.88,56,8,17460,2011-03-16 16:08:00
546778,625.85,251,45,14572,2011-03-16 16:38:00
546780,3978.9900000000002,879,19,12435,2011-03-17 07:40:00
546781,473.82,404,23,12955,2011-03-17 09:03:00
546782,232.4,72,12,15291,2011-03-17 09:13:00
546784,633.1,352,40,18189,2011-03-17 09:49:00
546785,302.52,100,5,15189,2011-03-17 09:56:00
546786,239.0,160,12,16523,2011-03-17 09:57:00
546787,398.97999999999996,206,12,14035,2011-03-17 10:01:00
546788,209.85,95,4,13946,2011-03-17 10:02:00
546789,10065.0,6100,9,15769,2011-03-17 10:17:00
546790,136.57,90,14,14713,2011-03-17 10:26:00
546791,665.46,435,42,17716,2011-03-17 10:38:00
546827,622.5,150,1,15301,2011-03-17 10:52:00
546828,71.4,12,1,13185,2011-03-17 11:56:00
546829,62.85,31,4,14840,2011-03-17 12:00:00
546830,449.87,345,14,16839,2011-03-17 12:10:00
546831,606.84,388,8,13199,2011-03-17 12:15:00
546832,333.74,297,5,13216,2011-03-17 12:18:00
546837,372.12,134,19,13650,2011-03-17 12:37:00
546843,592.18,368,26,12472,2011-03-17 12:40:00
546846,126.78999999999999,94,39,13533,2011-03-17 12:47:00
546847,437.40000000000003,164,2,12989,2011-03-17 12:51:00
546848,18.15,11,3,13533,2011-03-17 12:53:00
546849,88.60000000000001,33,23,13623,2011-03-17 13:13:00
546850,648.53,911,95,13268,2011-03-17 13:20:00
546851,771.02,395,35,12480,2011-03-17 13:23:00
546852,111.96,36,2,13104,2011-03-17 13:27:00
546853,73.5,35,1,12845,2011-03-17 13:34:00
546855,218.83,127,30,18168,2011-03-17 13:58:00
546856,372.64,416,30,15433,2011-03-17 14:12:00
546857,217.43,192,16,12937,2011-03-17 14:19:00
546860,316.82,286,6,18198,2011-03-17 14:47:00
546861,381.78,417,25,14911,2011-03-17 15:03:00
546862,914.9300000000001,254,37,16216,2011-03-17 15:34:00
546863,676.2,1500,5,16377,2011-03-17 15:41:00
546866,223.54000000000002,112,30,14462,2011-03-17 15:47:00
546869,120.33,63,7,12352,2011-03-17 16:00:00
546871,300.0,150,22,16746,2011-03-17 16:10:00
546872,16.0,4,2,14462,2011-03-17 16:11:00
546873,326.04,252,11,17591,2011-03-17 16:23:00
546874,251.51999999999998,88,2,16976,2011-03-17 16:33:00
546875,1017.68,440,51,12514,2011-03-17 16:38:00
546877,142.4,62,5,18210,2011-03-17 16:58:00
546878,80.0,20,1,13631,2011-03-17 17:13:00
546882,401.31,175,21,14422,2011-03-17 17:26:00
546883,223.0,120,16,13707,2011-03-17 18:03:00
546890,320.42,214,21,13394,2011-03-17 18:18:00
546898,8.8,4,4,17961,2011-03-17 18:27:00
546899,946.2,720,21,14298,2011-03-17 18:27:00
546900,25.200000000000003,12,1,14298,2011-03-17 18:28:00
546902,33.2,8,1,14298,2011-03-17 18:30:00
546908,299.0,88,11,15648,2011-03-17 18:59:00
546909,220.6,207,21,14056,2011-03-17 19:01:00
546910,145.55,69,28,13969,2011-03-17 19:46:00
546911,337.71000000000004,173,18,17725,2011-03-17 19:47:00
546912,467.95,315,64,15861,2011-03-17 20:12:00
546913,248.29,240,49,15861,2011-03-17 20:18:00
546914,177.15,69,7,13072,2011-03-18 08:12:00
546915,359.73,197,19,15695,2011-03-18 08:31:00
546916,50.25000000000001,15,3,15695,2011-03-18 08:32:00
546917,743.71,265,44,14911,2011-03-18 09:17:00
546918,309.4,52,4,15854,2011-03-18 09:19:00
546919,241.44000000000003,169,3,12500,2011-03-18 09:55:00
546920,845.3199999999999,296,18,12471,2011-03-18 09:55:00
546921,33.0,12,2,12471,2011-03-18 09:57:00
546922,904.26,388,32,14110,2011-03-18 09:59:00
546923,166.8,24,1,16716,2011-03-18 10:03:00
546924,183.6,128,8,14059,2011-03-18 10:06:00
546925,464.7,225,5,12647,2011-03-18 10:09:00
546926,108.5,150,2,17857,2011-03-18 10:11:00
546927,1175.44,472,21,16672,2011-03-18 10:15:00
546928,326.5,196,14,17685,2011-03-18 10:16:00
546929,555.3,126,6,13090,2011-03-18 10:34:00
546944,567.44,98,22,14701,2011-03-18 11:13:00
546950,330.35,118,54,16511,2011-03-18 11:24:00
546951,343.49,277,49,17673,2011-03-18 11:30:00
546963,302.6,203,16,16779,2011-03-18 11:39:00
546979,752.4300000000001,581,13,16256,2011-03-18 12:18:00
546980,462.2,128,23,13591,2011-03-18 12:18:00
546981,152.55,45,7,14066,2011-03-18 12:21:00
546982,110.95,143,48,15483,2011-03-18 12:26:00
546983,795.75,359,47,16626,2011-03-18 12:27:00
546984,252.81,150,64,15019,2011-03-18 12:35:00
546985,111.95,41,5,18270,2011-03-18 12:41:00
546986,780.35,535,46,14194,2011-03-18 12:55:00
546988,282.12,118,18,14194,2011-03-18 12:57:00
546990,530.4,256,27,14315,2011-03-18 12:59:00
546991,167.43,224,22,12748,2011-03-18 13:08:00
546992,4666.4400000000005,3004,16,16684,2011-03-18 13:18:00
546993,278.07,137,43,17921,2011-03-18 13:19:00
546994,152.64000000000001,144,1,16684,2011-03-18 13:20:00
546995,141.41,94,21,14041,2011-03-18 13:25:00
546996,234.24,216,5,17060,2011-03-18 13:27:00
546998,177.84,52,24,16023,2011-03-18 13:32:00
546999,683.4200000000001,266,6,17133,2011-03-18 13:47:00
547000,323.3,279,21,14282,2011-03-18 13:51:00
547001,357.12,312,3,16656,2011-03-18 13:52:00
547002,315.18,212,19,12878,2011-03-18 14:02:00
547003,118.75,25,6,14155,2011-03-18 14:13:00
547004,321.75,117,17,17419,2011-03-18 14:14:00
547005,806.47,550,48,12474,2011-03-18 14:20:00
547017,113.35,24,7,13468,2011-03-18 14:51:00
547018,174.6,162,12,17043,2011-03-18 14:53:00
547019,115.78,71,22,17841,2011-03-18 14:54:00
547020,368.36,287,16,17017,2011-03-18 15:42:00
547021,197.72,76,14,13046,2011-03-18 15:43:00
547022,22.240000000000002,16,5,17961,2011-03-18 15:44:00
547023,833.1,1014,8,16422,2011-03-18 15:54:00
547026,344.90000000000003,96,20,14633,2011-03-18 17:07:00
547028,422.3,135,22,13593,2011-03-20 10:13:00
547029,405.0,42,7,15465,2011-03-20 10:17:00
547030,371.8,168,25,12948,2011-03-20 10:17:00
547032,662.62,246,3,13798,2011-03-20 10:24:00
547033,168.7,76,7,15898,2011-03-20 10:28:00
547034,361.4,52,8,18229,2011-03-20 10:30:00
547035,282.28000000000003,208,18,13911,2011-03-20 10:33:00
547036,380.4,264,11,17017,2011-03-20 10:35:00
547037,1224.6,3620,4,14101,2011-03-20 10:37:00
547038,211.5,66,5,15703,2011-03-20 10:51:00
547039,96.6,10,2,14560,2011-03-20 10:51:00
547040,62.7,42,2,15938,2011-03-20 10:53:00
547041,300.0,195,5,13777,2011-03-20 10:56:00
547044,225.4,200,20,14071,2011-03-20 11:33:00
547045,585.12,200,2,17856,2011-03-20 11:37:00
547046,146.87,137,10,13725,2011-03-20 11:43:00
547047,982.08,184,6,14258,2011-03-20 11:46:00
547048,197.8,73,11,14911,2011-03-20 11:52:00
547049,318.7,76,19,17134,2011-03-20 11:56:00
547050,155.69,155,15,17795,2011-03-20 12:02:00
547051,138.68,66,10,12902,2011-03-20 12:06:00
547052,171.75,64,21,18225,2011-03-20 12:07:00
547053,499.84000000000003,244,11,13001,2011-03-20 12:08:00
547055,119.08,73,24,16444,2011-03-20 12:14:00
547056,87.8,44,3,16402,2011-03-20 12:25:00
547057,130.05,63,6,14217,2011-03-20 12:28:00
547058,693.1800000000001,568,47,14232,2011-03-20 12:44:00
547059,172.9,34,8,14693,2011-03-20 12:50:00
547060,135.44,116,21,17954,2011-03-20 12:57:00
547061,226.3,215,15,12407,2011-03-20 13:21:00
547062,224.49,160,65,16728,2011-03-20 13:28:00
547063,2309.15,1610,271,14769,2011-03-20 13:33:00
547064,320.62,155,12,16096,2011-03-20 13:38:00
547065,185.85,83,11,17068,2011-03-20 13:38:00
547066,562.63,429,30,12921,2011-03-20 13:41:00
547067,501.24,324,10,12921,2011-03-20 13:43:00
547068,393.0,190,20,13985,2011-03-20 13:48:00
547069,238.24,256,57,16710,2011-03-20 13:52:00
547070,200.53,129,46,16115,2011-03-20 13:58:00
547071,239.85,89,11,12693,2011-03-20 13:59:00
547072,76.72,30,6,13592,2011-03-20 14:01:00
547073,345.82000000000005,168,30,17211,2011-03-20 14:23:00
547074,176.34,118,11,13102,2011-03-20 14:35:00
547075,986.75,371,31,15288,2011-03-20 14:35:00
547076,446.15,283,17,15140,2011-03-20 14:37:00
547077,93.4,52,4,12843,2011-03-20 14:38:00
547078,350.8,188,9,14408,2011-03-20 14:41:00
547079,267.18,106,34,15408,2011-03-20 15:02:00
547080,113.5,58,5,15445,2011-03-20 15:06:00
547081,222.9,126,14,14205,2011-03-20 15:07:00
547083,237.0,134,36,15452,2011-03-20 15:21:00
547084,94.65,39,4,17690,2011-03-20 15:24:00
547085,124.08000000000001,25,3,12600,2011-03-20 15:41:00
547086,409.2,63,10,12428,2011-03-20 15:46:00
547087,316.02,423,15,12726,2011-03-20 15:58:00
547088,304.9,130,18,14223,2011-03-20 16:02:00
547090,203.4,98,12,17230,2011-03-20 16:12:00
547092,226.21,133,14,16619,2011-03-21 08:18:00
547093,300.52,341,21,14762,2011-03-21 08:20:00
547094,922.1,390,31,13934,2011-03-21 08:39:00
547095,332.6,358,24,13018,2011-03-21 09:03:00
547096,198.8,64,11,15669,2011-03-21 09:13:00
547097,259.35,99,16,13021,2011-03-21 09:33:00
547098,409.1,200,24,16384,2011-03-21 10:13:00
547099,158.95000000000002,69,10,18224,2011-03-21 10:30:00
547100,536.78,382,26,15615,2011-03-21 10:31:00
547101,585.0,324,4,16029,2011-03-21 10:34:00
547102,1005.1,631,67,14245,2011-03-21 10:41:00
547103,527.85,299,16,15218,2011-03-21 10:54:00
547105,305.52,108,5,13854,2011-03-21 11:20:00
547106,614.85,259,40,15039,2011-03-21 11:24:00
547107,174.16000000000003,115,8,17315,2011-03-21 11:34:00
547108,227.92000000000002,106,21,14659,2011-03-21 11:36:00
547109,347.35,139,20,12423,2011-03-21 11:46:00
547114,164.34,124,21,14688,2011-03-21 11:49:00
547122,298.11,207,16,17678,2011-03-21 11:52:00
547134,153.83,43,14,15996,2011-03-21 11:57:00
547154,600.0,480,1,15299,2011-03-21 12:06:00
547165,15.600000000000001,24,1,13593,2011-03-21 12:10:00
547171,151.45000000000002,45,7,17849,2011-03-21 12:13:00
547192,95.8,68,6,15855,2011-03-21 12:32:00
547194,196.64000000000001,83,38,12637,2011-03-21 12:42:00
547195,788.9100000000001,389,32,17204,2011-03-21 12:42:00
547196,4.63,5,4,12637,2011-03-21 12:44:00
547197,108.42,30,7,17811,2011-03-21 12:45:00
547199,131.5,69,35,14606,2011-03-21 12:53:00
547200,188.73,127,11,16036,2011-03-21 13:01:00
547201,489.12,116,6,13113,2011-03-21 13:35:00
547202,248.20000000000002,124,29,17841,2011-03-21 13:38:00
547203,265.63,117,17,17146,2011-03-21 13:51:00
547204,90.8,60,6,13491,2011-03-21 13:58:00
547205,313.55,85,16,16558,2011-03-21 14:00:00
547206,151.9,74,31,16791,2011-03-21 14:18:00
547207,15.0,12,1,17763,2011-03-21 14:25:00
547209,2340.05,1593,82,13081,2011-03-21 14:44:00
547220,154.4,88,5,13410,2011-03-21 15:02:00
547221,200.29,125,11,13262,2011-03-21 15:06:00
547222,175.1,20,10,18008,2011-03-21 15:07:00
547223,491.19,556,75,12867,2011-03-21 15:10:00
547226,110.65,33,9,14167,2011-03-21 15:33:00
547227,147.6,210,4,12748,2011-03-21 15:40:00
547233,315.90000000000003,206,8,17152,2011-03-21 16:20:00
547240,103.72,82,42,17585,2011-03-21 16:32:00
547243,245.62,159,54,17231,2011-03-21 16:59:00
547244,131.26,72,5,16427,2011-03-21 17:10:00
547245,114.56,96,8,14632,2011-03-22 08:49:00
547246,596.4,276,10,16191,2011-03-22 08:54:00
547247,440.28999999999996,310,24,18225,2011-03-22 09:01:00
547251,398.22,332,20,17865,2011-03-22 09:43:00
547252,357.58000000000004,154,16,13900,2011-03-22 10:13:00
547253,687.15,311,67,13869,2011-03-22 10:44:00
547273,420.25,145,28,14530,2011-03-22 11:05:00
547324,317.8,108,8,13014,2011-03-22 11:27:00
547327,523.98,201,31,12681,2011-03-22 11:28:00
547334,346.7,70,12,15044,2011-03-22 11:43:00
547340,362.0,100,5,14875,2011-03-22 11:53:00
547349,313.77,259,19,15132,2011-03-22 12:02:00
547350,657.68,664,41,17272,2011-03-22 12:05:00
547357,493.11,441,33,17613,2011-03-22 12:15:00
547358,912.03,635,151,15998,2011-03-22 12:25:00
547359,326.8,225,68,15719,2011-03-22 12:27:00
547360,517.55,209,21,16135,2011-03-22 12:30:00
547361,365.36,168,18,15298,2011-03-22 12:31:00
547362,3221.88,4686,39,13694,2011-03-22 12:33:00
547365,235.71,170,12,12775,2011-03-22 12:36:00
547366,215.05,135,9,12831,2011-03-22 13:02:00
