Segment,StockCode,Revenue,Quantity,Orders,Customers
Segment 1,21285,34.56,36,3,1
Segment 1,21286,14.16,24,2,1
Segment 1,21287,42.36,84,2,1
Segment 1,21289,20.0,16,1,1
Segment 1,21291,13.6,16,1,1
Segment 1,21292,13.6,16,1,1
Segment 1,21294,18.72,48,1,1
Segment 1,21313,20.4,24,2,1
Segment 1,21314,33.6,16,2,1
Segment 1,21328,19.799999999999997,12,1,1
Segment 1,21332,51.0,4,1,1
Segment 1,21340,25.5,2,1,1
Segment 1,21351,27.0,4,1,1
Segment 1,21352,48.900000000000006,14,2,1
Segment 1,21355,45.0,36,2,1
Segment 1,21356,30.0,24,2,1
Segment 1,21363,29.700000000000003,6,2,1
Segment 1,21373,9.0,12,1,1
Segment 1,21380,177.00000000000003,60,7,1
Segment 1,21381,81.12,48,4,1
Segment 1,21382,53.7,54,2,1
Segment 1,21385,414.71999999999997,576,2,1
Segment 1,21386,23.880000000000003,84,4,1
Segment 1,21389,10.2,12,1,1
Segment 1,21390,1095.8400000000001,1008,4,1
Segment 1,21391,9.0,12,1,1
Segment 1,21394,18.72,48,1,1
Segment 1,21397,18.72,48,1,1
Segment 1,21398,18.72,48,1,1
Segment 1,21399,18.72,48,1,1
Segment 1,21401,14.399999999999999,120,3,1
Segment 1,21402,8.64,72,2,1
Segment 1,21403,20.16,168,5,1
Segment 1,21408,41.1,14,3,1
Segment 1,21411,145.95,43,10,1
Segment 1,21422,13.6,16,1,1
Segment 1,21424,61.199999999999996,24,1,1
Segment 1,21426,44.400000000000006,24,1,1
Segment 1,21428,682.8,200,11,3
Segment 1,21429,454.79999999999995,280,7,2
Segment 1,21430,951.84,304,17,3
Segment 1,21439,31.25,25,3,2
Segment 1,21441,20.4,24,2,1
Segment 1,21442,14.76,36,2,1
Segment 1,21448,79.19999999999999,48,4,1
Segment 1,21452,262.5,102,2,2
Segment 1,21454,10.2,12,1,1
Segment 1,21455,10.2,12,1,1
Segment 1,21459,11.7,6,1,1
Segment 1,21460,11.7,6,1,1
Segment 1,21462,31.2,16,2,1
Segment 1,21465,45.0,12,2,1
Segment 1,21466,45.0,12,1,1
Segment 1,21467,90.0,24,4,1
Segment 1,21468,22.5,6,1,1
Segment 1,21469,157.5,42,7,1
Segment 1,21470,180.0,48,8,1
Segment 1,21471,135.0,36,6,1
Segment 1,21479,85.0,20,3,1
Segment 1,21481,1545.73,507,16,2
Segment 1,21484,58.400000000000006,16,4,1
Segment 1,21485,3309.9,674,14,3
Segment 1,21494,75.0,60,5,1
Segment 1,21497,10.5,25,1,1
Segment 1,21498,73.5,175,4,2
Segment 1,21499,52.5,125,4,1
Segment 1,21500,63.0,150,4,1
Segment 1,21503,68.42,201,2,1
Segment 1,21506,15.120000000000001,36,3,1
Segment 1,21507,175.67999999999998,480,9,2
Segment 1,21508,149.76,408,9,3
Segment 1,21509,342.0,948,13,3
Segment 1,21518,5.04,12,1,1
Segment 1,21519,55.44,132,9,1
Segment 1,21523,7108.4,1444,25,3
Segment 1,21524,1594.5,246,16,4
Segment 1,21527,31.8,4,2,1
Segment 1,21528,85.30000000000001,14,2,1
Segment 1,21530,28.44,36,2,1
Segment 1,21531,238.5,102,9,2
Segment 1,21533,103.95000000000002,21,4,1
Segment 1,21534,74.25,15,4,1
Segment 1,21535,122.39999999999999,48,8,1
Segment 1,21537,410.0,104,6,2
Segment 1,21539,103.95000000000002,21,7,2
Segment 1,21544,140.2,212,2,2
Segment 1,21556,30.599999999999998,12,2,1
Segment 1,21557,17.700000000000003,6,1,1
Segment 1,21558,630.0,300,4,1
Segment 1,21559,2064.45,979,16,2
Segment 1,21561,899.85,427,9,2
Segment 1,21563,400.8,240,3,1
Segment 1,21564,94.80000000000001,120,1,1
Segment 1,21576,27.0,12,2,1
Segment 1,21577,27.0,12,2,1
Segment 1,21578,229.5,102,3,1
Segment 1,21579,13.5,6,1,1
Segment 1,21584,33.0,20,1,1
Segment 1,21588,61.199999999999996,24,2,1
Segment 1,21592,30.0,24,1,1
Segment 1,21609,17.700000000000003,6,1,1
Segment 1,21615,15.0,12,1,1
Segment 1,21616,15.0,12,1,1
Segment 1,21617,22.5,6,1,1
Segment 1,21619,30.0,24,2,1
Segment 1,21620,15.0,12,1,1
Segment 1,21621,3471.58,434,3,2
Segment 1,21623,16592.08,2600,7,1
Segment 1,21627,59.8,4,1,1
Segment 1,21628,59.8,4,1,1
Segment 1,21630,95.4,12,1,1
Segment 1,21634,9.36,24,1,1
Segment 1,21635,22.5,6,1,1
Segment 1,21636,18.0,24,2,1
Segment 1,21640,69.12,96,1,1
Segment 1,21642,13.919999999999998,48,2,1
Segment 1,21643,15.0,12,1,1
Segment 1,21648,30.0,24,1,1
Segment 1,21650,9.120000000000001,48,2,1
Segment 1,21656,8.7,6,1,1
Segment 1,21658,128.76,36,4,1
Segment 1,21666,7.800000000000001,12,1,1
Segment 1,21668,516.0,432,13,3
Segment 1,21669,423.6,360,8,3
Segment 1,21670,342.48,264,7,3
Segment 1,21671,496.2,420,7,3
Segment 1,21672,704.52,612,14,3
Segment 1,21673,280.08,216,9,3
Segment 1,21675,10.2,12,1,1
Segment 1,21677,30.599999999999998,36,2,1
Segment 1,21679,30.599999999999998,36,2,1
Segment 1,21684,230.4,360,1,1
Segment 1,21688,17.700000000000003,6,1,1
Segment 1,21695,17.700000000000003,6,1,1
Segment 1,21696,35.400000000000006,12,1,1
Segment 1,21703,5.04,12,1,1
Segment 1,21704,71.39999999999999,84,7,1
Segment 1,21705,29.159999999999997,36,2,1
Segment 1,21706,39.6,8,2,1
Segment 1,21713,100.80000000000001,48,3,1
Segment 1,21714,45.0,36,1,1
Segment 1,21715,490.8,232,6,3
Segment 1,21716,268.8,128,3,2
Segment 1,21717,336.0,160,2,1
Segment 1,21718,75.0,60,2,1
Segment 1,21730,76.5,18,1,1
Segment 1,21731,4523.4,3108,17,3
Segment 1,21733,8313.960000000001,2600,18,2
Segment 1,21735,25.5,2,1,1
Segment 1,21739,17.700000000000003,6,1,1
Segment 1,21742,23.8,4,1,1
Segment 1,21743,17.700000000000003,6,1,1
Segment 1,21744,88.5,30,3,1
Segment 1,21749,25.200000000000003,12,2,1
Segment 1,21754,154.70000000000002,26,5,1
Segment 1,21755,227.10000000000002,35,4,2
Segment 1,21756,156.45,24,3,2
Segment 1,21769,527.7,10,1,1
Segment 1,21770,2510.85,587,15,4
Segment 1,21781,29.9,2,1,1
Segment 1,21786,10.08,24,1,1
Segment 1,21787,496.8,720,4,1
Segment 1,21788,93.60000000000001,144,1,1
Segment 1,21790,627.24,804,28,1
Segment 1,21791,546.6,492,13,3
Segment 1,21792,58.6,12,2,1
Segment 1,21794,81.0,12,1,1
Segment 1,21809,18.72,48,1,1
Segment 1,21810,168.48,432,2,2
Segment 1,21811,18.72,48,1,1
Segment 1,21815,34.8,24,1,1
Segment 1,21817,28.080000000000002,72,2,1
Segment 1,21818,14.040000000000001,36,1,1
Segment 1,21819,14.040000000000001,36,1,1
Segment 1,21820,22.5,6,1,1
Segment 1,21821,22.5,6,1,1
Segment 1,21822,9.48,12,1,1
Segment 1,21823,18.72,48,2,1
Segment 1,21824,28.08,72,3,1
Segment 1,21829,7.56,36,1,1
Segment 1,21832,59.39999999999999,36,3,1
Segment 1,21833,60.84,36,3,1
Segment 1,21843,1837.9499999999998,181,14,3
Segment 1,21845,113.76,144,3,1
Segment 1,21868,15.0,12,1,1
Segment 1,21870,15.0,12,1,1
Segment 1,21871,385.20000000000005,456,3,2
Segment 1,21872,405.6,480,5,2
Segment 1,21873,953.52,648,3,2
Segment 1,21874,1531.3199999999997,1188,3,3
Segment 1,21876,1825.8,1236,5,3
Segment 1,21877,1095.96,780,3,3
Segment 1,21878,61.2,72,2,2
Segment 1,21880,46.800000000000004,72,1,1
Segment 1,21888,1223.16,340,12,2
Segment 1,21889,265.0,212,7,1
Segment 1,21890,39.0,12,2,1
Segment 1,21891,652.4399999999999,492,8,2
Segment 1,21892,257.64,228,8,2
Segment 1,21894,30.0,24,1,1
Segment 1,21896,1387.8,582,3,2
Segment 1,21897,1250.82,402,2,1
Segment 1,21898,1402.3799999999999,438,2,1
Segment 1,21899,320.88000000000005,600,2,2
Segment 1,21900,320.88000000000005,600,2,2
Segment 1,21901,15.600000000000001,24,1,1
Segment 1,21902,320.88000000000005,600,2,2
Segment 1,21903,79.2,36,3,2
Segment 1,21905,28.44,36,2,2
Segment 1,21906,995.16,140,5,2
Segment 1,21907,100.80000000000001,48,4,1
Segment 1,21908,969.9599999999999,612,6,3
Segment 1,21912,330.0,88,18,1
Segment 1,21913,60.0,16,4,1
Segment 1,21914,905.7,834,13,2
Segment 1,21915,2028.3000000000002,1878,20,2
Segment 1,21917,164.57999999999998,433,3,2
Segment 1,21918,379.14,985,9,3
Segment 1,21922,87.45,11,3,1
Segment 1,21928,704.08,401,5,2
Segment 1,21929,1247.88,711,9,4
Segment 1,21930,724.88,411,6,1
Segment 1,21931,166.95,101,2,1
Segment 1,21932,376.0,220,8,2
Segment 1,21933,523.4,286,7,3
Segment 1,21934,161.5,110,2,2
Segment 1,21935,357.65,241,6,2
Segment 1,21936,1327.45,511,13,3
Segment 1,21937,441.5,170,5,2
Segment 1,21945,10.2,12,1,1
Segment 1,21947,127.2,120,1,1
Segment 1,21949,142.2,132,2,2
Segment 1,21955,3366.0,720,5,2
Segment 1,21967,6.959999999999999,24,1,1
Segment 1,21972,17.4,12,1,1
Segment 1,21974,285.84999999999997,217,7,2
Segment 1,21975,524.4,1152,19,2
Segment 1,21976,668.4,1584,10,3
Segment 1,21977,360.0,768,16,3
Segment 1,21980,55.919999999999995,168,6,1
Segment 1,21981,174.51,661,7,3
Segment 1,21982,27.839999999999996,96,3,1
Segment 1,21983,16.32,48,2,1
Segment 1,21984,121.92,480,3,2
Segment 1,21985,37.199999999999996,120,4,1
Segment 1,21986,47.63999999999999,156,6,2
Segment 1,21987,346.61,613,7,2
Segment 1,21988,379.69,589,6,2
Segment 1,21989,249.01000000000002,337,6,2
Segment 1,21990,120.0,96,3,2
Segment 1,21992,45.0,36,3,2
Segment 1,21993,135.0,108,5,2
Segment 1,22024,191.51999999999998,528,8,3
Segment 1,22025,175.68,480,8,3
Segment 1,22026,30.959999999999997,84,2,2
Segment 1,22027,247.67999999999998,672,12,3
Segment 1,22028,128.16,336,13,3
Segment 1,22029,787.68,2184,21,3
Segment 1,22030,35.28,84,7,1
Segment 1,22032,5.04,12,1,1
Segment 1,22035,56.879999999999995,156,3,3
Segment 1,22037,164.16,432,10,2
Segment 1,22038,10.5,25,1,1
Segment 1,22043,13.680000000000001,72,3,1
Segment 1,22044,9.120000000000001,48,2,1
Segment 1,22045,178.0,500,6,2
Segment 1,22046,68.0,200,1,1
Segment 1,22048,10.5,25,1,1
Segment 1,22049,30.5,100,3,1
Segment 1,22050,78.5,225,2,2
Segment 1,22051,10.5,25,1,1
Segment 1,22057,6.24,16,1,1
Segment 1,22059,9.36,24,1,1
Segment 1,22061,276.98,38,3,2
Segment 1,22064,19.799999999999997,12,1,1
Segment 1,22065,73.56,156,4,1
Segment 1,22066,18.72,48,1,1
Segment 1,22070,257.04,72,4,2
Segment 1,22071,22.5,6,1,1
Segment 1,22072,75.0,36,5,1
Segment 1,22075,19.799999999999997,12,1,1
Segment 1,22077,1029.6,672,12,3
Segment 1,22078,930.0,500,7,3
Segment 1,22079,223.5,150,4,2
Segment 1,22080,364.5,250,3,3
Segment 1,22081,33.0,20,2,1
Segment 1,22082,414.0,280,5,2
Segment 1,22083,376.8,144,5,2
Segment 1,22085,102.0,40,1,1
Segment 1,22086,1658.1000000000001,638,14,2
Segment 1,22087,70.80000000000001,24,3,2
Segment 1,22088,155.10000000000002,58,4,2
Segment 1,22089,119.7,46,2,1
Segment 1,22090,749.4,292,8,3
Segment 1,22092,14.040000000000001,36,1,1
Segment 1,22093,80.28,144,3,2
Segment 1,22094,70.2,180,2,2
Segment 1,22097,28.080000000000002,72,1,1
Segment 1,22099,15.0,12,1,1
Segment 1,22100,56.160000000000004,144,1,1
Segment 1,22101,12.600000000000001,6,1,1
Segment 1,22102,29.699999999999996,18,3,1
Segment 1,22107,10.0,8,1,1
Segment 1,22108,15.0,4,1,1
Segment 1,22109,518.1600000000001,152,2,2
Segment 1,22110,168.29999999999998,66,7,1
Segment 1,22111,2692.9500000000003,529,10,2
Segment 1,22112,430.65000000000003,87,16,1
Segment 1,22113,619.5,162,11,2
Segment 1,22114,2630.3999999999996,534,11,2
Segment 1,22117,3187.2,996,3,1
Segment 1,22119,130.2,36,4,1
Segment 1,22120,332.67,33,4,2
Segment 1,22121,83.25,15,2,1
Segment 1,22123,32.879999999999995,24,2,1
Segment 1,22127,15.0,12,1,1
Segment 1,22128,142.2,132,2,2
Segment 1,22129,182.99999999999997,252,2,2
Segment 1,22130,40.8,48,4,1
Segment 1,22131,1840.5,1110,13,3
Segment 1,22132,148.44,204,3,3
Segment 1,22133,69.12,96,1,1
Segment 1,22136,159.0,108,2,2
Segment 1,22137,17.700000000000003,6,1,1
Segment 1,22138,3330.6,684,29,4
Segment 1,22139,1433.8500000000001,327,20,2
Segment 1,22141,126.00000000000001,60,9,1
Segment 1,22142,317.4,252,4,2
Segment 1,22144,185.8,98,5,2
Segment 1,22147,438.45,341,10,3
Segment 1,22148,221.4,132,3,3
Segment 1,22149,371.6,196,8,2
Segment 1,22150,677.85,403,12,3
Segment 1,22151,195.84,528,4,2
Segment 1,22152,165.6,456,2,2
Segment 1,22158,1026.4,400,4,2
Segment 1,22161,59.28000000000001,312,4,1
Segment 1,22163,74.58000000000001,78,3,1
Segment 1,22167,69.65,7,2,1
Segment 1,22168,17.0,2,1,1
Segment 1,22169,795.8,134,9,2
Segment 1,22170,746.28,156,5,2
Segment 1,22171,4496.28,762,10,2
Segment 1,22173,70.80000000000001,24,3,1
Segment 1,22174,19.799999999999997,12,1,1
Segment 1,22175,682.8,264,6,2
Segment 1,22176,88.50000000000001,30,2,2
Segment 1,22178,351.9,234,12,2
Segment 1,22180,251.25,27,6,1
Segment 1,22181,20.4,24,2,1
Segment 1,22182,109.2,40,5,1
Segment 1,22185,39.599999999999994,24,1,1
Segment 1,22186,46.8,24,2,1
Segment 1,22187,46.8,24,2,1
Segment 1,22188,9848.52,4212,17,2
Segment 1,22189,14216.3,5978,28,2
Segment 1,22191,302.6,38,8,2
Segment 1,22192,652.8000000000001,84,12,3
Segment 1,22193,819.4000000000001,106,12,3
Segment 1,22194,17.0,2,1,1
Segment 1,22195,175.39999999999998,116,4,2
Segment 1,22196,261.0,356,5,3
Segment 1,22197,775.8,928,32,1
Segment 1,22198,39.599999999999994,24,2,1
Segment 1,22199,51.0,12,2,1
Segment 1,22200,17.0,4,1,1
Segment 1,22203,45.0,12,2,1
Segment 1,22204,15.0,4,1,1
Segment 1,22208,49.559999999999995,36,3,1
Segment 1,22209,29.759999999999998,24,2,1
Segment 1,22210,129.23999999999998,132,4,2
Segment 1,22211,39.72,36,3,1
Segment 1,22212,77.04,36,2,2
Segment 1,22214,15.299999999999999,6,1,1
Segment 1,22215,17.0,2,1,1
Segment 1,22219,232.44,312,3,3
Segment 1,22220,19.9,2,1,1
Segment 1,22221,39.8,4,2,1
Segment 1,22223,14.850000000000001,3,1,1
Segment 1,22228,58.67999999999999,108,6,1
Segment 1,22229,39.12,72,5,1
Segment 1,22230,27.839999999999996,96,2,1
Segment 1,22231,49.559999999999995,84,2,2
Segment 1,22232,28.32,48,2,1
Segment 1,22233,55.199999999999996,72,3,1
Segment 1,22236,551.0999999999999,50,3,2
Segment 1,22241,30.0,24,2,1
Segment 1,22242,417.59999999999997,288,2,1
Segment 1,22243,2923.2,2016,7,1
Segment 1,22244,1334.9999999999998,788,8,2
Segment 1,22245,378.48,504,4,1
Segment 1,22246,23.4,12,1,1
Segment 1,22249,13.6,16,1,1
Segment 1,22252,15.0,12,1,1
Segment 1,22254,218.52,204,2,2
Segment 1,22256,15.0,12,1,1
Segment 1,22258,40.32,96,1,1
Segment 1,22260,30.599999999999998,36,3,1
Segment 1,22261,20.4,24,2,1
Segment 1,22262,30.599999999999998,36,2,1
Segment 1,22266,133.76,704,2,1
Segment 1,22267,80.52000000000001,180,4,1
Segment 1,22268,56.88,216,5,1
Segment 1,22269,81.12,208,8,1
Segment 1,22270,15.0,4,1,1
Segment 1,22271,491.09999999999997,186,8,2
Segment 1,22272,122.39999999999999,48,1,1
Segment 1,22273,682.8,264,8,3
Segment 1,22274,684.3,258,8,2
Segment 1,22278,59.400000000000006,12,3,1
Segment 1,22279,15.0,12,1,1
Segment 1,22281,35.7,6,3,1
Segment 1,22282,304.35,25,7,1
Segment 1,22283,302.1,38,13,1
Segment 1,22284,59.39999999999999,36,3,1
Segment 1,22285,19.799999999999997,12,1,1
Segment 1,22286,65.52000000000001,168,3,1
Segment 1,22287,95.75999999999999,168,4,1
Segment 1,22288,30.0,24,1,1
Segment 1,22292,360.0,288,1,1
Segment 1,22294,640.5600000000001,600,3,2
Segment 1,22295,626.4,432,2,1
Segment 1,22296,333.0,228,2,2
Segment 1,22297,640.5600000000001,600,3,2
Segment 1,22299,30.0,24,1,1
Segment 1,22300,499.14000000000004,438,2,2
Segment 1,22301,499.14000000000004,438,2,2
Segment 1,22302,514.44,444,3,2
Segment 1,22303,741.24,552,5,3
Segment 1,22304,545.0400000000001,456,4,2
Segment 1,22305,45.9,18,2,1
Segment 1,22306,12.72,12,1,1
Segment 1,22307,42.72,36,2,1
Segment 1,22308,150.9,68,2,2
Segment 1,22309,15.299999999999999,6,1,1
Segment 1,22310,89.1,54,2,1
Segment 1,22311,88.50000000000001,30,4,1
Segment 1,22312,53.10000000000001,18,3,1
Segment 1,22315,31.25,25,2,1
Segment 1,22317,53.10000000000001,18,3,1
Segment 1,22318,35.400000000000006,12,2,1
Segment 1,22320,89.25,15,3,1
Segment 1,22325,44.550000000000004,9,2,1
Segment 1,22326,8952.9,3510,29,3
Segment 1,22327,507.29999999999995,198,4,3
Segment 1,22328,4074.6,1596,19,2
Segment 1,22329,735.5999999999999,504,9,2
Segment 1,22331,990.8999999999999,682,10,3
Segment 1,22332,348.0,240,3,2
Segment 1,22333,864.9,594,9,3
Segment 1,22334,221.99999999999997,152,3,2
Segment 1,22335,158.4,288,1,1
Segment 1,22336,192.24,408,3,2
Segment 1,22337,158.4,288,1,1
Segment 1,22338,88.56,408,5,1
Segment 1,22339,70.32000000000001,312,4,1
Segment 1,22340,37.44,96,4,1
Segment 1,22341,19.799999999999997,12,1,1
Segment 1,22342,36.0,48,1,1
Segment 1,22343,68.16,336,3,2
Segment 1,22344,60.599999999999994,252,3,1
Segment 1,22345,55.44,264,3,1
Segment 1,22346,45.36,216,1,1
Segment 1,22348,215.88,276,8,3
Segment 1,22349,3440.4,864,4,3
Segment 1,22350,2484.72,924,3,2
Segment 1,22352,1545.15,733,11,2
Segment 1,22354,305.1,90,2,2
Segment 1,22355,806.7,1102,14,2
Segment 1,22356,1042.0,1440,14,2
Segment 1,22360,262.5,102,2,2
Segment 1,22361,17.700000000000003,6,1,1
Segment 1,22362,17.700000000000003,6,1,1
Segment 1,22363,78.9,30,2,2
Segment 1,22364,78.9,30,2,2
Segment 1,22365,1887.5,330,6,3
Segment 1,22366,1055.2,210,4,2
Segment 1,22367,1264.2,756,18,2
Segment 1,22371,193.20000000000002,48,4,1
Segment 1,22372,34.0,8,2,1
Segment 1,22374,179.8,44,5,1
Segment 1,22375,111.80000000000001,28,2,1
Segment 1,22376,68.0,16,3,1
Segment 1,22378,426.0,435,5,2
Segment 1,22379,288.0,155,3,2
Segment 1,22380,113.5,60,3,1
Segment 1,22381,113.5,60,3,1
Segment 1,22382,2369.5,1630,16,3
Segment 1,22383,1354.5,930,11,2
Segment 1,22384,1470.0,1000,16,3
Segment 1,22385,1273.4,730,9,2
Segment 1,22386,1308.2,740,10,3
Segment 1,22390,9.36,24,2,1
Segment 1,22391,9.36,24,1,1
Segment 1,22393,56.16,144,4,2
Segment 1,22395,4.68,12,1,1
Segment 1,22396,105.47999999999999,252,2,2
Segment 1,22398,37.44,96,3,2
Segment 1,22399,587.4,552,6,2
Segment 1,22400,65.52,168,3,3
Segment 1,22402,117.0,300,3,2
Segment 1,22403,32.76,84,1,1
Segment 1,22405,39.36,48,4,1
Segment 1,22407,30.0,24,2,1
Segment 1,22409,30.0,24,2,1
Segment 1,22410,4.68,12,1,1
Segment 1,22411,581.5,330,5,2
Segment 1,22412,25.200000000000003,12,1,1
Segment 1,22413,1423.9800000000002,450,14,2
Segment 1,22414,458.0,100,1,1
Segment 1,22416,412.2,324,3,1
Segment 1,22417,811.2,1872,19,3
Segment 1,22418,662.88,912,6,2
Segment 1,22422,7.800000000000001,12,1,1
Segment 1,22423,9073.5,802,62,3
Segment 1,22424,979.49,103,10,2
Segment 1,22425,186.8,40,5,1
Segment 1,22426,139.4,44,5,1
Segment 1,22427,410.40000000000003,72,13,1
Segment 1,22428,41.7,6,1,1
Segment 1,22429,102.0,24,4,1
Segment 1,22430,235.0,52,7,1
Segment 1,22431,35.099999999999994,18,3,1
Segment 1,22432,181.79999999999998,108,4,2
Segment 1,22433,23.4,12,2,1
Segment 1,22434,31.2,16,2,1
Segment 1,22435,60.0,48,4,1
Segment 1,22436,13.0,20,1,1
Segment 1,22437,322.0,440,4,2
Segment 1,22438,39.0,20,2,1
Segment 1,22439,31.200000000000003,48,2,1
Segment 1,22440,25.200000000000003,60,3,1
Segment 1,22441,33.6,16,2,1
Segment 1,22442,23.4,12,1,1
Segment 1,22443,63.6,8,2,1
Segment 1,22445,160.75,61,3,1
Segment 1,22446,35.1,18,2,2
Segment 1,22447,20.1,6,1,1
Segment 1,22448,55.2,24,2,2
Segment 1,22449,40.2,12,1,1
Segment 1,22450,60.300000000000004,18,1,1
Segment 1,22452,70.80000000000001,24,3,2
Segment 1,22453,53.10000000000001,18,2,2
Segment 1,22456,118.80000000000001,24,5,1
Segment 1,22457,668.1,246,13,2
Segment 1,22458,1215.8799999999999,452,2,1
Segment 1,22459,812.28,316,2,1
Segment 1,22460,75.0,60,5,1
Segment 1,22464,68.88,48,4,1
Segment 1,22465,98.16,72,6,1
Segment 1,22466,736.1999999999999,444,5,3
Segment 1,22467,2366.7000000000003,1110,16,3
Segment 1,22469,10934.98,5833,26,3
Segment 1,22470,14038.640000000001,4558,18,3
Segment 1,22471,254.4,112,3,2
Segment 1,22472,410.15,121,10,2
Segment 1,22473,61.65,27,4,1
Segment 1,22474,326.55,97,8,2
Segment 1,22475,14.850000000000001,3,1,1
Segment 1,22477,1090.6,740,4,2
Segment 1,22478,1090.6,740,4,2
Segment 1,22479,1078.1,730,3,2
Segment 1,22480,203.52,192,2,1
Segment 1,22481,15.0,12,1,1
Segment 1,22482,203.52,192,2,1
Segment 1,22483,386.4,144,9,2
Segment 1,22485,76.5,6,2,1
Segment 1,22487,423.75,49,11,2
Segment 1,22488,218.39999999999998,144,5,2
Segment 1,22489,403.2,1104,10,2
Segment 1,22491,258.36,348,4,2
Segment 1,22492,2721.6,4896,15,3
Segment 1,22493,79.19999999999999,48,3,1
Segment 1,22494,15.0,12,1,1
Segment 1,22497,17.0,4,1,1
Segment 1,22500,19.8,4,1,1
Segment 1,22501,348.0,42,7,2
Segment 1,22505,1793.4,420,15,3
Segment 1,22507,7234.639999999999,1720,18,4
Segment 1,22508,3065.52,752,3,2
Segment 1,22509,195.35,33,5,2
Segment 1,22514,91.80000000000001,48,3,2
Segment 1,22515,79.20000000000002,42,2,2
Segment 1,22516,91.80000000000001,48,3,2
Segment 1,22517,79.20000000000002,42,2,2
Segment 1,22518,66.60000000000001,36,1,1
Segment 1,22519,66.60000000000001,36,1,1
Segment 1,22520,20.4,24,2,1
Segment 1,22522,158.64000000000001,216,3,2
Segment 1,22523,91.8,108,2,2
Segment 1,22524,133.5,122,3,2
Segment 1,22525,106.0,100,1,1
Segment 1,22526,89.25,7,2,1
Segment 1,22530,138.24,384,2,1
Segment 1,22531,20.16,48,2,1
Segment 1,22534,148.32000000000002,408,3,2
Segment 1,22536,10.08,24,1,1
Segment 1,22539,383.03999999999996,1128,6,3
Segment 1,22540,123.83999999999999,408,3,3
Segment 1,22541,106.55999999999999,288,3,2
Segment 1,22543,172.79999999999998,480,2,2
Segment 1,22544,459.35999999999996,1344,6,2
Segment 1,22545,183.29999999999998,505,4,3
Segment 1,22546,193.38,529,5,3
Segment 1,22548,15.0,12,1,1
Segment 1,22549,554.4,432,10,3
Segment 1,22550,240.0,64,14,1
Segment 1,22551,2823.6,1944,16,3
Segment 1,22553,874.8,600,8,2
Segment 1,22554,2505.0,1716,17,3
Segment 1,22555,1332.0,912,11,3
Segment 1,22556,1651.05,1117,22,3
Segment 1,22557,1630.1999999999998,1116,15,3
Segment 1,22558,1390.56,1008,23,2
Segment 1,22559,30.0,24,2,1
Segment 1,22560,700.5600000000001,648,8,2
Segment 1,22561,865.6499999999999,577,16,2
Segment 1,22562,76.32000000000001,72,1,1
Segment 1,22563,182.64000000000001,168,3,2
Segment 1,22567,251.04999999999998,193,7,2
Segment 1,22568,334.08,96,6,2
Segment 1,22569,327.72,92,8,2
Segment 1,22570,436.2,124,9,2
Segment 1,22571,160.92,204,7,2
Segment 1,22572,51.0,60,3,1
Segment 1,22573,102.0,120,4,1
Segment 1,22574,81.6,96,5,1
Segment 1,22576,91.8,108,6,1
Segment 1,22577,130.79999999999998,312,12,1
Segment 1,22578,211.31999999999996,636,15,1
Segment 1,22579,79.79999999999998,252,9,1
Segment 1,22580,160.65,27,7,1
Segment 1,22581,20.4,24,2,1
Segment 1,22585,335.28000000000003,312,4,2
Segment 1,22587,10.2,12,1,1
Segment 1,22589,17.34,6,1,1
Segment 1,22591,19.5,6,1,1
Segment 1,22592,192.72,56,3,2
Segment 1,22593,185.28,240,6,2
Segment 1,22594,164.88,216,5,2
Segment 1,22595,1470.24,2016,11,2
Segment 1,22596,34.68,36,3,1
Segment 1,22601,164.88,216,7,2
Segment 1,22603,113.88,156,2,2
Segment 1,22604,51.0,20,1,1
Segment 1,22605,597.9499999999999,45,10,1
Segment 1,22606,51.0,4,1,1
Segment 1,22607,159.2,16,6,1
Segment 1,22608,20.52,108,3,1
Segment 1,22609,13.68,72,2,1
Segment 1,22610,13.68,72,2,1
Segment 1,22613,470.18,674,7,2
Segment 1,22614,14.309999999999999,49,3,2
Segment 1,22615,108.0,432,1,1
Segment 1,22617,892.2,204,12,2
Segment 1,22619,1431.0,420,8,2
Segment 1,22620,1042.8,856,18,2
Segment 1,22621,267.45,181,6,3
Segment 1,22622,489.69999999999993,46,10,2
Segment 1,22623,612.1500000000001,117,12,1
Segment 1,22624,1035.3000000000002,129,27,2
Segment 1,22625,989.4000000000001,126,20,2
Segment 1,22626,535.5,69,8,2
Segment 1,22627,498.1,61,17,2
Segment 1,22628,719.6,168,3,2
Segment 1,22629,9093.0,5500,35,3
Segment 1,22630,8541.6,5168,29,3
Segment 1,22631,2266.35,1369,16,3
Segment 1,22632,25.200000000000003,12,1,1
Segment 1,22634,583.8,68,5,3
Segment 1,22635,635.2,72,9,3
Segment 1,22636,445.40000000000003,58,4,3
Segment 1,22637,2083.2000000000003,840,11,3
Segment 1,22638,15.299999999999999,6,1,1
Segment 1,22642,15.299999999999999,6,1,1
Segment 1,22644,107.4,84,2,2
Segment 1,22646,90.0,72,1,1
Segment 1,22647,14.040000000000001,36,1,1
Segment 1,22650,124.8,96,4,2
Segment 1,22651,217.55999999999997,300,2,2
Segment 1,22652,636.5,410,12,3
Segment 1,22653,622.5,350,5,2
Segment 1,22654,1204.2,236,10,3
Segment 1,22659,703.8,420,7,2
